# curie_map:
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/8c129f0c-c2eb-47db-aa29-a287df3e6d58
subject_id	subject_label	predicate_id	object_id	mapping_justification
NCIT:C103222	Popliteal Fossa	oboInOwl:hasDbXref	UBERON:0013069	semapv:UnspecifiedMatching
NCIT:C103384	Common Iliac Lymph Node	oboInOwl:hasDbXref	UBERON:0015878	semapv:UnspecifiedMatching
NCIT:C12220	Lip	oboInOwl:hasDbXref	UBERON:0001833	semapv:UnspecifiedMatching
NCIT:C12228	Base of Tongue	oboInOwl:hasDbXref	UBERON:0010033	semapv:UnspecifiedMatching
NCIT:C12230	Hard Palate	oboInOwl:hasDbXref	UBERON:0003216	semapv:UnspecifiedMatching
NCIT:C12231	Soft Palate	oboInOwl:hasDbXref	UBERON:0001733	semapv:UnspecifiedMatching
NCIT:C12232	Uvula	oboInOwl:hasDbXref	UBERON:0001734	semapv:UnspecifiedMatching
NCIT:C12233	Submandibular Salivary Gland	oboInOwl:hasDbXref	UBERON:0001736	semapv:UnspecifiedMatching
NCIT:C12234	Sublingual Salivary Gland	oboInOwl:hasDbXref	UBERON:0001832	semapv:UnspecifiedMatching
NCIT:C12240	Posterior Wall of the Oropharynx	oboInOwl:hasDbXref	UBERON:0035240	semapv:UnspecifiedMatching
NCIT:C12244	Lateral Wall of the Nasopharynx	oboInOwl:hasDbXref	UBERON:0035383	semapv:UnspecifiedMatching
NCIT:C12246	Hypopharynx	oboInOwl:hasDbXref	UBERON:0001051	semapv:UnspecifiedMatching
NCIT:C12251	Thoracic Esophagus	oboInOwl:hasDbXref	UBERON:0035216	semapv:UnspecifiedMatching
NCIT:C12253	Upper Third of the Esophagus	oboInOwl:hasDbXref	UBERON:0013472	semapv:UnspecifiedMatching
NCIT:C12254	Middle Third of the Esophagus	oboInOwl:hasDbXref	UBERON:0013474	semapv:UnspecifiedMatching
NCIT:C12255	Lower Third of the Esophagus	oboInOwl:hasDbXref	UBERON:0013473	semapv:UnspecifiedMatching
NCIT:C12256	Gastric Cardia	oboInOwl:hasDbXref	UBERON:0001162	semapv:UnspecifiedMatching
NCIT:C12257	Fundus of the Stomach	oboInOwl:hasDbXref	UBERON:0001160	semapv:UnspecifiedMatching
NCIT:C12258	Body of Stomach	oboInOwl:hasDbXref	UBERON:0001161	semapv:UnspecifiedMatching
NCIT:C12259	Antrum Pylori	oboInOwl:hasDbXref	UBERON:0001165	semapv:UnspecifiedMatching
NCIT:C12260	Pylorus	oboInOwl:hasDbXref	UBERON:0001166	semapv:UnspecifiedMatching
NCIT:C12261	Lesser Curvature of the Stomach	oboInOwl:hasDbXref	UBERON:0001163	semapv:UnspecifiedMatching
NCIT:C12263	Duodenum	oboInOwl:hasDbXref	UBERON:0002114	semapv:UnspecifiedMatching
NCIT:C12265	Ascending Colon	oboInOwl:hasDbXref	UBERON:0001156	semapv:UnspecifiedMatching
NCIT:C12266	Hepatic Flexure	oboInOwl:hasDbXref	UBERON:0022277	semapv:UnspecifiedMatching
NCIT:C12267	Splenic Flexure	oboInOwl:hasDbXref	UBERON:0022276	semapv:UnspecifiedMatching
NCIT:C12268	Descending Colon	oboInOwl:hasDbXref	UBERON:0001158	semapv:UnspecifiedMatching
NCIT:C12269	Head of the Pancreas	oboInOwl:hasDbXref	UBERON:0001069	semapv:UnspecifiedMatching
NCIT:C12270	Body of the Pancreas	oboInOwl:hasDbXref	UBERON:0001150	semapv:UnspecifiedMatching
NCIT:C12271	Tail of the Pancreas	oboInOwl:hasDbXref	UBERON:0001151	semapv:UnspecifiedMatching
NCIT:C12274	Middle Ear	oboInOwl:hasDbXref	UBERON:0001756	semapv:UnspecifiedMatching
NCIT:C12275	Maxillary Sinus	oboInOwl:hasDbXref	UBERON:0001764	semapv:UnspecifiedMatching
NCIT:C12279	Supraglottis	oboInOwl:hasDbXref	UBERON:0036263	semapv:UnspecifiedMatching
NCIT:C12280	Subglottis	oboInOwl:hasDbXref	UBERON:0036068	semapv:UnspecifiedMatching
NCIT:C12284	Main Bronchus	oboInOwl:hasDbXref	UBERON:0002182	semapv:UnspecifiedMatching
NCIT:C12285	Upper Lobe of the Lung	oboInOwl:hasDbXref	UBERON:0008948	semapv:UnspecifiedMatching
NCIT:C12287	Lower Lobe of the Lung	oboInOwl:hasDbXref	UBERON:0008949	semapv:UnspecifiedMatching
NCIT:C12290	Mandible	oboInOwl:hasDbXref	UBERON:0001684	semapv:UnspecifiedMatching
NCIT:C12292	External Ear	oboInOwl:hasDbXref	UBERON:0001757	semapv:UnspecifiedMatching
NCIT:C12295	Skin of the Trunk	oboInOwl:hasDbXref	UBERON:0001085	semapv:UnspecifiedMatching
NCIT:C12298	Retroperitoneum	oboInOwl:hasDbXref	UBERON:0003693	semapv:UnspecifiedMatching
NCIT:C12299	Nipple	oboInOwl:hasDbXref	UBERON:0002030	semapv:UnspecifiedMatching
NCIT:C12301	Upper-Inner Quadrant of the Breast	oboInOwl:hasDbXref	UBERON:0035542	semapv:UnspecifiedMatching
NCIT:C12302	Lower-Inner Quadrant of the Breast	oboInOwl:hasDbXref	UBERON:0035477	semapv:UnspecifiedMatching
NCIT:C12303	Upper-Outer Quadrant of the Breast	oboInOwl:hasDbXref	UBERON:0035328	semapv:UnspecifiedMatching
NCIT:C12304	Lower-Outer Quadrant of the Breast	oboInOwl:hasDbXref	UBERON:0035365	semapv:UnspecifiedMatching
NCIT:C12305	Axillary Tail of the Breast	oboInOwl:hasDbXref	UBERON:0035289	semapv:UnspecifiedMatching
NCIT:C12308	Clitoris	oboInOwl:hasDbXref	UBERON:0002411	semapv:UnspecifiedMatching
NCIT:C12309	Endocervix	oboInOwl:hasDbXref	UBERON:0000458	semapv:UnspecifiedMatching
NCIT:C12310	Ectocervix	oboInOwl:hasDbXref	UBERON:0012249	semapv:UnspecifiedMatching
NCIT:C12311	Cervix Uteri	oboInOwl:hasDbXref	UBERON:0000002	semapv:UnspecifiedMatching
NCIT:C12313	Endometrium	oboInOwl:hasDbXref	UBERON:0001295	semapv:UnspecifiedMatching
NCIT:C12314	Myometrium	oboInOwl:hasDbXref	UBERON:0001296	semapv:UnspecifiedMatching
NCIT:C12316	Corpus Uteri	oboInOwl:hasDbXref	UBERON:0009853	semapv:UnspecifiedMatching
NCIT:C12318	Broad Ligament	oboInOwl:hasDbXref	UBERON:0012332	semapv:UnspecifiedMatching
NCIT:C12328	Epididymis	oboInOwl:hasDbXref	UBERON:0001301	semapv:UnspecifiedMatching
NCIT:C12329	Spermatic Cord	oboInOwl:hasDbXref	UBERON:0005352	semapv:UnspecifiedMatching
NCIT:C12331	Bladder Trigone	oboInOwl:hasDbXref	UBERON:0001257	semapv:UnspecifiedMatching
NCIT:C12336	Bladder Neck	oboInOwl:hasDbXref	UBERON:0001258	semapv:UnspecifiedMatching
NCIT:C12337	Ureteric Orifice	oboInOwl:hasDbXref	UBERON:0012303	semapv:UnspecifiedMatching
NCIT:C12338	Urachus	oboInOwl:hasDbXref	UBERON:0002068	semapv:UnspecifiedMatching
NCIT:C12341	Conjunctiva	oboInOwl:hasDbXref	UBERON:0001811	semapv:UnspecifiedMatching
NCIT:C12343	Retina	oboInOwl:hasDbXref	UBERON:0000966	semapv:UnspecifiedMatching
NCIT:C12344	Choroid	oboInOwl:hasDbXref	UBERON:0001776	semapv:UnspecifiedMatching
NCIT:C12345	Ciliary Body	oboInOwl:hasDbXref	UBERON:0001775	semapv:UnspecifiedMatching
NCIT:C12346	Lacrimal Gland	oboInOwl:hasDbXref	UBERON:0001817	semapv:UnspecifiedMatching
NCIT:C12347	Orbit	oboInOwl:hasDbXref	UBERON:0001697	semapv:UnspecifiedMatching
