# curie_map:
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   obo: http://purl.obolibrary.org/obo/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/9db73949-8aa1-4abe-807b-72727d238bd9
subject_id	subject_label	predicate_id	object_id	mapping_justification
obo:GARD_1	GRACILE syndrome	skos:exactMatch	Orphanet:53693	semapv:UnspecifiedMatching
obo:GARD_1	GRACILE syndrome	skos:narrowMatch	OMIM:603358	semapv:UnspecifiedMatching
obo:GARD_10000	Spinocerebellar ataxia with axonal neuropathy type 1	skos:exactMatch	Orphanet:94124	semapv:UnspecifiedMatching
obo:GARD_10000	Spinocerebellar ataxia with axonal neuropathy type 1	skos:narrowMatch	OMIM:607250	semapv:UnspecifiedMatching
obo:GARD_10001	Congenital chloride diarrhea	skos:exactMatch	Orphanet:53689	semapv:UnspecifiedMatching
obo:GARD_10001	Congenital chloride diarrhea	skos:narrowMatch	OMIM:214700	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:exactMatch	Orphanet:871	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:narrowMatch	OMIM:113900	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:narrowMatch	OMIM:115080	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:narrowMatch	OMIM:140400	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:narrowMatch	OMIM:604559	semapv:UnspecifiedMatching
obo:GARD_10005	Familial progressive cardiac conduction defect	skos:narrowMatch	OMIM:612838	semapv:UnspecifiedMatching
obo:GARD_10007	Immunodeficiency 61	skos:broadMatch	Orphanet:47	semapv:UnspecifiedMatching
obo:GARD_10007	Immunodeficiency 61	skos:exactMatch	OMIM:300310	semapv:UnspecifiedMatching
obo:GARD_10009	Opsoclonus-myoclonus syndrome	skos:exactMatch	Orphanet:1183	semapv:UnspecifiedMatching
obo:GARD_10010	Self-improving dystrophic epidermolysis bullosa	skos:exactMatch	Orphanet:79411	semapv:UnspecifiedMatching
obo:GARD_10010	Self-improving dystrophic epidermolysis bullosa	skos:narrowMatch	OMIM:131705	semapv:UnspecifiedMatching
obo:GARD_10011	Agammaglobulinemia-microcephaly-craniosynostosis-severe dermatitis syndrome	skos:exactMatch	Orphanet:83617	semapv:UnspecifiedMatching
obo:GARD_10011	Agammaglobulinemia-microcephaly-craniosynostosis-severe dermatitis syndrome	skos:narrowMatch	OMIM:610483	semapv:UnspecifiedMatching
obo:GARD_10012	Camptodactyly-tall stature-scoliosis-hearing loss syndrome	skos:exactMatch	Orphanet:85164	semapv:UnspecifiedMatching
obo:GARD_10012	Camptodactyly-tall stature-scoliosis-hearing loss syndrome	skos:narrowMatch	OMIM:610474	semapv:UnspecifiedMatching
obo:GARD_10014	Pellagra	skos:exactMatch	Orphanet:97352	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:exactMatch	Orphanet:98974	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:136800	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:610158	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:613267	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:613268	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:613269	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:613270	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:613271	semapv:UnspecifiedMatching
obo:GARD_10018	Fuchs endothelial corneal dystrophy	skos:narrowMatch	OMIM:615523	semapv:UnspecifiedMatching
obo:GARD_1002	X-linked mandibulofacial dysostosis	skos:exactMatch	Orphanet:1131	semapv:UnspecifiedMatching
obo:GARD_1002	X-linked mandibulofacial dysostosis	skos:narrowMatch	OMIM:301950	semapv:UnspecifiedMatching
obo:GARD_10023	Bruck syndrome 2	skos:broadMatch	Orphanet:2771	semapv:UnspecifiedMatching
obo:GARD_10023	Bruck syndrome 2	skos:exactMatch	OMIM:609220	semapv:UnspecifiedMatching
obo:GARD_10024	Whistling face syndrome, recessive form	skos:broadMatch	Orphanet:2053	semapv:UnspecifiedMatching
obo:GARD_10024	Whistling face syndrome, recessive form	skos:exactMatch	OMIM:277720	semapv:UnspecifiedMatching
obo:GARD_10025	Anterior segment developmental anomaly	skos:exactMatch	Orphanet:88632	semapv:UnspecifiedMatching
obo:GARD_10025	Anterior segment developmental anomaly	skos:narrowMatch	OMIM:107250	semapv:UnspecifiedMatching
obo:GARD_10025	Anterior segment developmental anomaly	skos:narrowMatch	OMIM:617315	semapv:UnspecifiedMatching
obo:GARD_10025	Anterior segment developmental anomaly	skos:narrowMatch	OMIM:617319	semapv:UnspecifiedMatching
obo:GARD_10027	Campomelic dysplasia	skos:exactMatch	Orphanet:140	semapv:UnspecifiedMatching
obo:GARD_10027	Campomelic dysplasia	skos:narrowMatch	OMIM:114290	semapv:UnspecifiedMatching
obo:GARD_10027	Campomelic dysplasia	skos:narrowMatch	OMIM:211990	semapv:UnspecifiedMatching
obo:GARD_10027	Campomelic dysplasia	skos:narrowMatch	OMIM:602196	semapv:UnspecifiedMatching
obo:GARD_10028	Benign recurrent intrahepatic cholestasis type 1	skos:exactMatch	Orphanet:99960	semapv:UnspecifiedMatching
obo:GARD_10028	Benign recurrent intrahepatic cholestasis type 1	skos:narrowMatch	OMIM:243300	semapv:UnspecifiedMatching
obo:GARD_10029	Benign recurrent intrahepatic cholestasis type 2	skos:exactMatch	Orphanet:99961	semapv:UnspecifiedMatching
obo:GARD_10029	Benign recurrent intrahepatic cholestasis type 2	skos:narrowMatch	OMIM:605479	semapv:UnspecifiedMatching
obo:GARD_10033	Aneurysm, intracranial berry, 2	skos:broadMatch	Orphanet:231160	semapv:UnspecifiedMatching
obo:GARD_10033	Aneurysm, intracranial berry, 2	skos:exactMatch	OMIM:608542	semapv:UnspecifiedMatching
obo:GARD_10034	Congenital trigeminal anesthesia	skos:exactMatch	Orphanet:231013	semapv:UnspecifiedMatching
obo:GARD_10034	Congenital trigeminal anesthesia	skos:narrowMatch	OMIM:122450	semapv:UnspecifiedMatching
obo:GARD_10037	Familial encephalopathy with neuroserpin inclusion bodies	skos:exactMatch	Orphanet:85110	semapv:UnspecifiedMatching
obo:GARD_10037	Familial encephalopathy with neuroserpin inclusion bodies	skos:narrowMatch	OMIM:604218	semapv:UnspecifiedMatching
obo:GARD_10039	Hydroxykynureninuria	skos:exactMatch	Orphanet:79155	semapv:UnspecifiedMatching
