# creator_id: https://orcid.org/0000-0002-2906-7319
# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   ExO: http://purl.obolibrary.org/obo/ExO_
#   GARD: 'https://bioregistry.io/reference/gard:'
#   ICD10CM: https://icd.codes/icd10cm/
#   ICD9CM: https://icd.codes/icd9cm/
#   ICD9CM_2005: https://icd.codes/icd9cm/
#   ICDO: 'https://bioregistry.io/reference/gard:'
#   KEGG: http://www.kegg.jp/entry/
#   MEDDRA: https://identifiers.org/meddra/
#   MESH: https://meshb.nlm.nih.gov/record/ui?ui=
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   OMIT: http://purl.obolibrary.org/obo/ENVO_
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   SNOMEDCT_US_2023_02_28: http://identifiers.org/snomedct/
#   SYMP: http://purl.obolibrary.org/obo/SYMP_
#   UMLS_CUI: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_set_description: 'The file `doid.sssom.tsv` is generated from within the mondo-ingest
#   repository (https://github.com/monarch-initiative/mondo-ingest), by running the
#   command `make mappings/doid.sssom.tsv` from within `src/ontology`.
#   '
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/sources/mappings/doid.sssom.tsv
subject_id	subject_label	predicate_id	object_id	mapping_justification
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	ICDO:9120/3	semapv:UnspecifiedMatching
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	MESH:D006394	semapv:UnspecifiedMatching
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	NCI:C3088	semapv:UnspecifiedMatching
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	NCI:C9275	semapv:UnspecifiedMatching
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	UMLS_CUI:C0018923	semapv:UnspecifiedMatching
DOID:0001816	angiosarcoma	oboInOwl:hasDbXref	UMLS_CUI:C0854893	semapv:UnspecifiedMatching
DOID:0002116	pterygium	oboInOwl:hasDbXref	UMLS_CUI:C0033999	semapv:UnspecifiedMatching
DOID:0014667	disease of metabolism	oboInOwl:hasDbXref	ICD10CM:E88.9	semapv:UnspecifiedMatching
DOID:0014667	disease of metabolism	oboInOwl:hasDbXref	ICD9CM:277.9	semapv:UnspecifiedMatching
DOID:0014667	disease of metabolism	oboInOwl:hasDbXref	MESH:D008659	semapv:UnspecifiedMatching
DOID:0014667	disease of metabolism	oboInOwl:hasDbXref	NCI:C3235	semapv:UnspecifiedMatching
DOID:0014667	disease of metabolism	oboInOwl:hasDbXref	UMLS_CUI:C0025517	semapv:UnspecifiedMatching
DOID:0040002	aspirin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0004058	semapv:UnspecifiedMatching
DOID:0040003	benzylpenicillin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571411	semapv:UnspecifiedMatching
DOID:0040004	amoxicillin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571417	semapv:UnspecifiedMatching
DOID:0040005	ceftriaxone allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571463	semapv:UnspecifiedMatching
DOID:0040006	carbamazepine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570787	semapv:UnspecifiedMatching
DOID:0040008	isoniazide allergy	oboInOwl:hasDbXref	ICD10CM:Z88.1	semapv:UnspecifiedMatching
DOID:0040009	lidocaine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570646	semapv:UnspecifiedMatching
DOID:0040010	mepivacaine allergy	oboInOwl:hasDbXref	ICD10CM:Z88.4	semapv:UnspecifiedMatching
DOID:0040011	phenobarbital allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570785	semapv:UnspecifiedMatching
DOID:0040012	phenytoin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570789	semapv:UnspecifiedMatching
DOID:0040013	ranitidine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570577	semapv:UnspecifiedMatching
DOID:0040015	sulfonamide allergy	oboInOwl:hasDbXref	UMLS_CUI:C0038757	semapv:UnspecifiedMatching
DOID:0040018	thiopental allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570633	semapv:UnspecifiedMatching
DOID:0040019	D-mannitol allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571922	semapv:UnspecifiedMatching
DOID:0040020	cefotaxime allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571457	semapv:UnspecifiedMatching
DOID:0040021	cephalosporin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571444	semapv:UnspecifiedMatching
DOID:0040022	amodiaquine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571303	semapv:UnspecifiedMatching
DOID:0040023	cefaclor allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571453	semapv:UnspecifiedMatching
DOID:0040024	ceftazidime allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571458	semapv:UnspecifiedMatching
DOID:0040025	cefuroxime allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571454	semapv:UnspecifiedMatching
DOID:0040026	chlorhexidine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571344	semapv:UnspecifiedMatching
DOID:0040027	cyclophosphamide allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570670	semapv:UnspecifiedMatching
DOID:0040028	succinylcholine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571140	semapv:UnspecifiedMatching
DOID:0040029	trimethoprim allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571390	semapv:UnspecifiedMatching
DOID:0040030	cefixime allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571460	semapv:UnspecifiedMatching
DOID:0040031	diclofenac allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570540	semapv:UnspecifiedMatching
DOID:0040032	carbapenem allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571443	semapv:UnspecifiedMatching
DOID:0040033	piperacillin allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571427	semapv:UnspecifiedMatching
DOID:0040034	rocuronium allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571149	semapv:UnspecifiedMatching
DOID:0040035	sulfasalazine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570587	semapv:UnspecifiedMatching
DOID:0040036	tubocurarine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571147	semapv:UnspecifiedMatching
DOID:0040037	aztreonam allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571476	semapv:UnspecifiedMatching
DOID:0040046	nickel allergic contact dermatitis	oboInOwl:hasDbXref	ICD10CM:L23.0	semapv:UnspecifiedMatching
DOID:0040056	chromium allergic contact dermatitis	oboInOwl:hasDbXref	ICD10CM:L23.0	semapv:UnspecifiedMatching
DOID:0040057	benzoic acid allergic contact dermatitis	oboInOwl:hasDbXref	UMLS_CUI:C0571102	semapv:UnspecifiedMatching
DOID:0040060	ketoprofen photoallergic dermatitis	oboInOwl:hasDbXref	UMLS_CUI:C0570547	semapv:UnspecifiedMatching
DOID:0040065	quinidine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571881	semapv:UnspecifiedMatching
DOID:0040066	melphalan allergy	oboInOwl:hasDbXref	UMLS_CUI:C0570673	semapv:UnspecifiedMatching
DOID:0040067	neomycin sulfate allergic contact dermatitis	oboInOwl:hasDbXref	UMLS_CUI:C1443961	semapv:UnspecifiedMatching
DOID:0040070	co-trimoxazole allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571504	semapv:UnspecifiedMatching
DOID:0040071	sodium aurothiomalate allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571155	semapv:UnspecifiedMatching
DOID:0040074	formaldehyde allergic contact dermatitis	oboInOwl:hasDbXref	UMLS_CUI:C0571339	semapv:UnspecifiedMatching
DOID:0040076	phthalyl group allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571482	semapv:UnspecifiedMatching
DOID:0040078	gallamine allergy	oboInOwl:hasDbXref	UMLS_CUI:C0571145	semapv:UnspecifiedMatching
DOID:0040083	Chlamydia pneumonia	oboInOwl:hasDbXref	ICD10CM:J16.0	semapv:UnspecifiedMatching
DOID:0040083	Chlamydia pneumonia	oboInOwl:hasDbXref	ICD9CM:483.1	semapv:UnspecifiedMatching
DOID:0040084	Streptococcus pneumonia	oboInOwl:hasDbXref	ICD10CM:J13	semapv:UnspecifiedMatching
DOID:0040084	Streptococcus pneumonia	oboInOwl:hasDbXref	ICD9CM:481	semapv:UnspecifiedMatching
DOID:0040085	bacterial sepsis	oboInOwl:hasDbXref	ICD9CM:995.91	semapv:UnspecifiedMatching
DOID:0040086	Polyomavirus-associated nephropathy	oboInOwl:hasDbXref	UMLS_CUI:C1697878	semapv:UnspecifiedMatching
DOID:0040091	autoimmune pancreatitis	skos:exactMatch	MESH:D000081012	semapv:UnspecifiedMatching
DOID:0040091	autoimmune pancreatitis	oboInOwl:hasDbXref	UMLS_CUI:C2609129	semapv:UnspecifiedMatching
DOID:0040091	autoimmune pancreatitis	oboInOwl:hasDbXref	MESH:D000081012	semapv:UnspecifiedMatching
DOID:0040092	juvenile ankylosing spondylitis	oboInOwl:hasDbXref	ICD10CM:M08.1	semapv:UnspecifiedMatching
DOID:0040092	juvenile ankylosing spondylitis	oboInOwl:hasDbXref	UMLS_CUI:C0409675	semapv:UnspecifiedMatching
DOID:0040093	drug-induced lupus erythematosus	oboInOwl:hasDbXref	ICD10CM:M32.0	semapv:UnspecifiedMatching
DOID:0040093	drug-induced lupus erythematosus	oboInOwl:hasDbXref	NCI:C114354	semapv:UnspecifiedMatching
