# creator_id:
# - https://orcid.org/0000-0002-2906-7319
# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://omim.org/MIM:PS
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   hgnc.symbol: https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/
#   ncbigene: https://www.ncbi.nlm.nih.gov/gene/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_set_description: 'The file `omim.sssom.tsv` is generated from within the mondo-ingest
#   repository (https://github.com/monarch-initiative/mondo-ingest), by running the
#   command `make ../mappings/omim.sssom.tsv` from within `src/ontology`. '
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/sources/mappings/omim.sssom.tsv
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000005		skos:exactMatch	OMIMPS:203655	Alopecia, isolated	semapv:UnspecifiedMatching
MONDO:0000009		skos:exactMatch	OMIMPS:231200	Bleeding disorder, platelet-type	semapv:UnspecifiedMatching
MONDO:0000023		skos:exactMatch	OMIMPS:615438	Infantile liver failure syndrome	semapv:UnspecifiedMatching
MONDO:0000030		skos:exactMatch	OMIMPS:600513	Epilepsy, nocturnal frontal lobe	semapv:UnspecifiedMatching
MONDO:0000032		skos:exactMatch	OMIMPS:121210	Seizures, familial febrile	semapv:UnspecifiedMatching
MONDO:0000044		skos:exactMatch	OMIMPS:193100	Hypophosphatemic rickets	semapv:UnspecifiedMatching
MONDO:0000045		skos:exactMatch	OMIMPS:275200	Hypothyroidism, congenital, nongoitrous	semapv:UnspecifiedMatching
MONDO:0000049		skos:exactMatch	OMIMPS:610799		semapv:UnspecifiedMatching
MONDO:0000050		skos:exactMatch	OMIMPS:262400	Isolated growth hormone deficiency	semapv:UnspecifiedMatching
MONDO:0000062		skos:exactMatch	OMIMPS:251600	Microphthalmia, isolated	semapv:UnspecifiedMatching
MONDO:0000065		skos:exactMatch	OMIMPS:603933	Microvascular complications of diabetes	semapv:UnspecifiedMatching
MONDO:0000070		skos:exactMatch	OMIM:607948	mycobacterium tuberculosis, susceptibility to	semapv:UnspecifiedMatching
