#curie_map: 
#  NANDO: "http://nanbyodata.jp/ontology/NANDO_"
#  MONDO: "http://purl.obolibrary.org/obo/MONDO_"
#  orcid: "https://orcid.org/"
#creator_id:
#  - "orcid:0000-0003-0011-764X"
#  - "orcid:0000-0002-0170-9172"
#license: "https://creativecommons.org/licenses/by/4.0/"
#mapping_set_title: "NANDO - Mondo mappings provided by nanbyodata.jp"
#mapping_set_description: "This mapping set is manually curated by the NANDO team at nanbyodata.jp."
#mapping_provider: "http://nanbyodata.jp"
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
NANDO:1100001	Neuromuscular disease	skos:closeMatch	MONDO:0019056	neuromuscular disease	semapv:ManualMappingCuration
NANDO:1100002	Metabolic disease	skos:closeMatch	MONDO:0004955	obsolete metabolic syndrome	semapv:ManualMappingCuration
NANDO:1100002	Metabolic disease	skos:closeMatch	MONDO:0005066	metabolic disease	semapv:ManualMappingCuration
NANDO:1100004	Immune system disease	skos:closeMatch	MONDO:0005046	immune system disorder	semapv:ManualMappingCuration
NANDO:1100005	Cardiovascular disease	skos:closeMatch	MONDO:0004995	cardiovascular disorder	semapv:ManualMappingCuration
NANDO:1100006	Blood disease	skos:closeMatch	MONDO:0005570	hematologic disorder	semapv:ManualMappingCuration
NANDO:1100009	Endocrine disease	skos:closeMatch	MONDO:0005151	endocrine system disorder	semapv:ManualMappingCuration
NANDO:1100010	Respiratory disease	skos:closeMatch	MONDO:0005087	respiratory system disorder	semapv:ManualMappingCuration
NANDO:1100013	Gastrointestinal disease	skos:closeMatch	MONDO:0004335	digestive system disorder	semapv:ManualMappingCuration
NANDO:1100014	Chromosome abnormality	skos:closeMatch	MONDO:0019040	chromosomal disorder	semapv:ManualMappingCuration
NANDO:1100015	Otorhinolaryngological disease	skos:closeMatch	MONDO:0024623	otorhinolaryngologic disease	semapv:ManualMappingCuration
NANDO:1200001	Spinal and bulbar muscular atrophy	skos:closeMatch	MONDO:0010735	Kennedy disease	semapv:ManualMappingCuration
NANDO:1200001	Spinal and bulbar muscular atrophy	skos:closeMatch	MONDO:0016113	bulbospinal muscular atrophy	semapv:ManualMappingCuration
NANDO:1200002	Amyotrophic lateral sclerosis	skos:closeMatch	MONDO:0004976	amyotrophic lateral sclerosis	semapv:ManualMappingCuration
NANDO:1200003	Spinal muscular atrophy	skos:closeMatch	MONDO:0001516	spinal muscular atrophy	semapv:ManualMappingCuration
NANDO:1200004	Spinal muscular atrophy type I	skos:closeMatch	MONDO:0009669	spinal muscular atrophy, type 1	semapv:ManualMappingCuration
NANDO:1200005	Spinal muscular atrophy type II	skos:closeMatch	MONDO:0009673	spinal muscular atrophy, type II	semapv:ManualMappingCuration
NANDO:1200006	Spinal muscular atrophy type III	skos:closeMatch	MONDO:0009672	spinal muscular atrophy, type III	semapv:ManualMappingCuration
NANDO:1200007	Spinal muscular atrophy type IV	skos:closeMatch	MONDO:0010056	spinal muscular atrophy, type IV	semapv:ManualMappingCuration
NANDO:1200008	Primary lateral sclerosis	skos:closeMatch	MONDO:0018155	lateral sclerosis	semapv:ManualMappingCuration
NANDO:1200009	Progressive supranuclear palsy	skos:closeMatch	MONDO:0019037	progressive supranuclear palsy	semapv:ManualMappingCuration
NANDO:1200010	Parkinson's disease	skos:closeMatch	MONDO:0005180	Parkinson disease	semapv:ManualMappingCuration
NANDO:1200011	Corticobasal degeneration	skos:closeMatch	MONDO:0022308	corticobasal degeneration disorder	semapv:ManualMappingCuration
NANDO:1200011	Corticobasal degeneration	skos:closeMatch	MONDO:0022880	obsolete corticobasal degeneration	semapv:ManualMappingCuration
NANDO:1200012	Huntington's disease	skos:closeMatch	MONDO:0007739	Huntington disease	semapv:ManualMappingCuration
NANDO:1200013	Neuroacanthocytosis	skos:closeMatch	MONDO:0016987	neuroacanthocytosis	semapv:ManualMappingCuration
NANDO:1200014	Chorea-acanthocytosis	skos:closeMatch	MONDO:0008695	chorea-acanthocytosis	semapv:ManualMappingCuration
NANDO:1200015	McLeod syndrome	skos:closeMatch	MONDO:0018945	McLeod neuroacanthocytosis syndrome	semapv:ManualMappingCuration
NANDO:1200016	Charcot-Marie-Tooth disease	skos:closeMatch	MONDO:0015626	Charcot-Marie-Tooth disease	semapv:ManualMappingCuration
NANDO:1200017	Charcot-Marie-Tooth disease type 1	skos:closeMatch	MONDO:0019011	Charcot-Marie-Tooth disease type 1	semapv:ManualMappingCuration
NANDO:1200018	Charcot-Marie-Tooth disease type 2	skos:closeMatch	MONDO:0018993	Charcot-Marie-Tooth disease type 2	semapv:ManualMappingCuration
NANDO:1200019	Intermediate Charcot-Marie-Tooth disease	skos:closeMatch	MONDO:0018778	intermediate Charcot-Marie-Tooth disease	semapv:ManualMappingCuration
NANDO:1200020	Myasthenia gravis	skos:closeMatch	MONDO:0009688	myasthenia gravis	semapv:ManualMappingCuration
NANDO:1200021	Congenital myasthenic syndrome	skos:closeMatch	MONDO:0018940	congenital myasthenic syndrome	semapv:ManualMappingCuration
NANDO:1200023	Multiple sclerosis	skos:closeMatch	MONDO:0005301	multiple sclerosis	semapv:ManualMappingCuration
NANDO:1200024	Relapsing-remitting multiple sclerosis	skos:closeMatch	MONDO:0005314	relapsing-remitting multiple sclerosis	semapv:ManualMappingCuration
NANDO:1200025	Primary progressive multiple sclerosis	skos:closeMatch	MONDO:0000451	primary progressive multiple sclerosis	semapv:ManualMappingCuration
NANDO:1200026	Secondary progressive multiple sclerosis	skos:closeMatch	MONDO:0000450	secondary progressive multiple sclerosis	semapv:ManualMappingCuration
NANDO:1200027	Neuromyelitis optica spectrum disorders	skos:closeMatch	MONDO:0019100	neuromyelitis optica	semapv:ManualMappingCuration
NANDO:1200028	Baló concentric sclerosis	skos:closeMatch	MONDO:0016430	Balo concentric sclerosis	semapv:ManualMappingCuration
NANDO:1200030	Chronic inflammatory demyelinating polyneuropathy	skos:closeMatch	MONDO:0002335	chronic inflammatory demyelinating polyneuritis	semapv:ManualMappingCuration
NANDO:1200030	Chronic inflammatory demyelinating polyneuropathy	skos:closeMatch	MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	semapv:ManualMappingCuration
NANDO:1200030	Chronic inflammatory demyelinating polyneuropathy	skos:closeMatch	MONDO:0007691	Guillain-Barre syndrome, familial	semapv:ManualMappingCuration
NANDO:1200031	Multifocal motor neuropathy	skos:closeMatch	MONDO:0018979	multifocal motor neuropathy	semapv:ManualMappingCuration
NANDO:1200032	Sporadic inclusion body myositis	skos:closeMatch	MONDO:0007827	inclusion body myositis	semapv:ManualMappingCuration
