subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
ICD10WHO:A25.1	Streptobacillosis	skos:closeMatch	MONDO:0020533	streptobacillary rat-bite fever	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Streptobacillosis	UNIQUE_2
ICD10WHO:A36.1	Nasopharyngeal diphtheria	skos:closeMatch	MONDO:0020866	nasopharyngeal diphtheria	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Nasopharyngeal diphtheria	UNIQUE_2
ICD10WHO:A36.2	Laryngeal diphtheria	skos:closeMatch	MONDO:0020863	laryngeal diphtheria	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Laryngeal diphtheria	UNIQUE_2
ICD10WHO:A81.0	Creutzfeldt-Jakob disease	skos:closeMatch	MONDO:0007403	inherited Creutzfeldt-Jakob disease	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Creutzfeldt-Jakob disease	UNIQUE_2
ICD10WHO:A81.0	Creutzfeldt-Jakob disease	skos:closeMatch	MONDO:0005357	Creutzfeldt Jacob disease	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Creutzfeldt-Jakob disease	UNIQUE_2
ICD10WHO:A92.2	Venezuelan equine fever	skos:closeMatch	MONDO:0006005	Venezuelan equine encephalitis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Venezuelan equine fever	UNIQUE_2
ICD10WHO:B71.1	Dipylidiasis	skos:closeMatch	MONDO:0042488	Cestode infectious disease	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Dipylidiasis	UNIQUE_2
ICD10WHO:E51.2	Wernicke encephalopathy	skos:closeMatch	MONDO:0010198	Wernicke-Korsakoff syndrome	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Wernicke encephalopathy	UNIQUE_2
ICD10WHO:G30	Alzheimer disease	skos:closeMatch	MONDO:0007088	Alzheimer disease type 1	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Alzheimer disease	UNIQUE_2
ICD10WHO:G51.2	Melkersson syndrome	skos:closeMatch	MONDO:0007969	Melkersson-Rosenthal syndrome	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Melkersson syndrome	UNIQUE_2
ICD10WHO:G61	Inflammatory polyneuropathy	skos:closeMatch	MONDO:0021718	polyneuritis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Inflammatory polyneuropathy	UNIQUE_2
ICD10WHO:I67.5	Moyamoya disease	skos:closeMatch	MONDO:0009649	moyamoya disease 1	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Moyamoya disease	UNIQUE_2
ICD10WHO:I82.0	Budd-Chiari syndrome	skos:closeMatch	MONDO:0006786	hepatic vein thrombosis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Budd-Chiari syndrome	UNIQUE_2
ICD10WHO:J02.0	Streptococcal pharyngitis	skos:closeMatch	MONDO:0021783	streptococcal sore throat	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Streptococcal pharyngitis	UNIQUE_2
ICD10WHO:K05.1	Chronic gingivitis	skos:closeMatch	MONDO:0020782	chronic gingivitis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Chronic gingivitis	UNIQUE_2
ICD10WHO:L30.4	Erythema intertrigo	skos:closeMatch	MONDO:0021340	intertrigo	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Erythema intertrigo	UNIQUE_2
ICD10WHO:L43.0	Hypertrophic lichen planus	skos:closeMatch	MONDO:0021377	hypertrophic lichen planus	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Hypertrophic lichen planus	UNIQUE_2
ICD10WHO:M61.0	Myositis ossificans traumatica	skos:closeMatch	MONDO:0021929	traumatic myositis ossificans	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Myositis ossificans traumatica	UNIQUE_2
ICD10WHO:N13.6	Pyonephrosis	skos:closeMatch	MONDO:0021750	pyonephrosis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Pyonephrosis	UNIQUE_2
ICD10WHO:N41.1	Chronic prostatitis	skos:closeMatch	MONDO:0022103	chronic prostatitis	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Chronic prostatitis	UNIQUE_2
ICD10WHO:Q80.4	Harlequin fetus	skos:closeMatch	MONDO:0009443	autosomal recessive congenital ichthyosis 4B	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	Harlequin fetus	UNIQUE_2
