subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
ICD10WHO:A25.1	Streptobacillosis	skos:exactMatch	MONDO:0006941	rat-bite fever	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Streptobacillosis	UNIQUE_2
ICD10WHO:A39.1	Waterhouse-Friderichsen syndrome	skos:exactMatch	MONDO:0006015	Waterhouse-Friderichsen syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Waterhouse-Friderichsen syndrome	UNIQUE_2
ICD10WHO:A48.1	Legionnaires disease	skos:exactMatch	MONDO:0005823	legionellosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Legionnaires disease	UNIQUE_2
ICD10WHO:A69.2	Lyme disease	skos:exactMatch	MONDO:0019632	Lyme disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Lyme disease	UNIQUE_2
ICD10WHO:A69.2	Lyme disease	skos:exactMatch	MONDO:0019632	Lyme disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Lyme disease	UNIQUE_2
ICD10WHO:A71	Trachoma	skos:exactMatch	MONDO:0005808	inclusion conjunctivitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Trachoma	UNIQUE_2
ICD10WHO:A74.0	Chlamydial conjunctivitis	skos:exactMatch	MONDO:0005808	inclusion conjunctivitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Chlamydial conjunctivitis	UNIQUE_2
ICD10WHO:A78	Q fever	skos:exactMatch	MONDO:0019186	Q fever	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Q fever	UNIQUE_2
ICD10WHO:A81.1	Subacute sclerosing panencephalitis	skos:exactMatch	MONDO:0009835	subacute sclerosing panencephalitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Subacute sclerosing panencephalitis	UNIQUE_2
ICD10WHO:A83.0	Japanese encephalitis	skos:exactMatch	MONDO:0019209	Japanese encephalitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Japanese encephalitis	UNIQUE_2
ICD10WHO:A83.4	Australian encephalitis	skos:exactMatch	MONDO:0001137	Murray valley encephalitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Australian encephalitis	UNIQUE_2
ICD10WHO:A83.5	California encephalitis	skos:exactMatch	MONDO:0019378	la Crosse encephalitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	California encephalitis	UNIQUE_2
ICD10WHO:A84	Tick-borne viral encephalitis	skos:exactMatch	MONDO:0017572	tick-borne encephalitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Tick-borne viral encephalitis	UNIQUE_2
ICD10WHO:A92.5	Zika virus disease	skos:exactMatch	MONDO:0018661	Zika virus infectious disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Zika virus disease	UNIQUE_2
ICD10WHO:A93.1	Sandfly fever	skos:exactMatch	MONDO:0005913	phlebotomus fever	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Sandfly fever	UNIQUE_2
ICD10WHO:A93.2	Colorado tick fever	skos:exactMatch	MONDO:0005708	Colorado tick fever	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Colorado tick fever	UNIQUE_2
ICD10WHO:A96.2	Lassa fever	skos:exactMatch	MONDO:0005820	Lassa fever	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Lassa fever	UNIQUE_2
ICD10WHO:A97	Dengue	skos:exactMatch	MONDO:0005502	dengue disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Dengue	UNIQUE_2
ICD10WHO:A98.0	Crimean-Congo haemorrhagic fever	skos:exactMatch	MONDO:0020501	Crimean-Congo hemorrhagic fever	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Crimean-Congo haemorrhagic fever	UNIQUE_2
ICD10WHO:A98.3	Marburg virus disease	skos:exactMatch	MONDO:0020500	Marburg hemorrhagic fever	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Marburg virus disease	UNIQUE_2
ICD10WHO:A98.4	Ebola virus disease	skos:exactMatch	MONDO:0005737	Ebola hemorrhagic fever	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Ebola virus disease	UNIQUE_2
ICD10WHO:B27.0	Gammaherpesviral mononucleosis	skos:exactMatch	MONDO:0005810	infectious mononucleosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Gammaherpesviral mononucleosis	UNIQUE_2
ICD10WHO:B46	Zygomycosis	skos:exactMatch	MONDO:0019136	Zygomycosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Zygomycosis	UNIQUE_2
ICD10WHO:B50	Plasmodium falciparum malaria	skos:exactMatch	MONDO:0005920	Plasmodium falciparum malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Plasmodium falciparum malaria	UNIQUE_2
ICD10WHO:B50.9	Plasmodium falciparum malaria, unspecified	skos:exactMatch	MONDO:0005920	Plasmodium falciparum malaria	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Plasmodium falciparum malaria, unspecified	UNIQUE_2
ICD10WHO:B51	Plasmodium vivax malaria	skos:exactMatch	MONDO:0005921	Plasmodium vivax malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Plasmodium vivax malaria	UNIQUE_2
ICD10WHO:B52	Plasmodium malariae malaria	skos:exactMatch	MONDO:0001943	Plasmodium malariae malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Plasmodium malariae malaria	UNIQUE_2
ICD10WHO:B53.0	Plasmodium ovale malaria	skos:exactMatch	MONDO:0001601	Plasmodium ovale malaria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Plasmodium ovale malaria	UNIQUE_2
ICD10WHO:B56	African trypanosomiasis	skos:exactMatch	MONDO:0005459	human African trypanosomiasis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	African trypanosomiasis	UNIQUE_2
ICD10WHO:B57	Chagas disease	skos:exactMatch	MONDO:0001444	Chagas disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Chagas disease	UNIQUE_2
ICD10WHO:B57	Chagas disease	skos:exactMatch	MONDO:0001444	Chagas disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Chagas disease	UNIQUE_2
ICD10WHO:B67.1	Echinococcus granulosus infection of lung	skos:exactMatch	MONDO:0018408	cystic echinococcosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Echinococcus granulosus infection of lung	UNIQUE_2
ICD10WHO:B81.2	Trichostrongyliasis	skos:exactMatch	MONDO:0005995	trichostrongylosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Trichostrongyliasis	UNIQUE_2
ICD10WHO:B83.1	Gnathostomiasis	skos:exactMatch	MONDO:0005776	gnathomiasis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Gnathostomiasis	UNIQUE_2
ICD10WHO:C46	Kaposi sarcoma	skos:exactMatch	MONDO:0005055	Kaposi's sarcoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Kaposi sarcoma	UNIQUE_2
ICD10WHO:C81	Hodgkin lymphoma	skos:exactMatch	MONDO:0004952	Hodgkins lymphoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Hodgkin lymphoma	UNIQUE_2
ICD10WHO:C83.7	Burkitt lymphoma	skos:exactMatch	MONDO:0007243	Burkitt lymphoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Burkitt lymphoma	UNIQUE_2
ICD10WHO:C83.7	Burkitt lymphoma	skos:exactMatch	MONDO:0007243	Burkitt lymphoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Burkitt lymphoma	UNIQUE_2
ICD10WHO:C86.0	Extranodal NK/T-cell lymphoma, nasal type	skos:exactMatch	MONDO:0019472	extranodal nasal NK/T cell lymphoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Extranodal NK/T-cell lymphoma, nasal type	UNIQUE_2
ICD10WHO:C88.3	Immunoproliferative small intestinal disease	skos:exactMatch	MONDO:0015045	alpha-heavy chain disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Immunoproliferative small intestinal disease	UNIQUE_2
ICD10WHO:D50.1	Sideropenic dysphagia	skos:exactMatch	MONDO:0018895	Plummer-Vinson syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Sideropenic dysphagia	UNIQUE_2
ICD10WHO:D56.0	Alpha thalassaemia	skos:exactMatch	MONDO:0011399	alpha thalassemia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Alpha thalassaemia	UNIQUE_2
ICD10WHO:D81.4	Nezelof syndrome	skos:exactMatch	MONDO:0009451	Nezelof syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Nezelof syndrome	UNIQUE_2
ICD10WHO:D81.4	Nezelof syndrome	skos:exactMatch	MONDO:0009451	Nezelof syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Nezelof syndrome	UNIQUE_2
ICD10WHO:D82.0	Wiskott-Aldrich syndrome	skos:exactMatch	MONDO:0010518	Wiskott-Aldrich syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Wiskott-Aldrich syndrome	UNIQUE_2
ICD10WHO:D82.0	Wiskott-Aldrich syndrome	skos:exactMatch	MONDO:0010518	Wiskott-Aldrich syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Wiskott-Aldrich syndrome	UNIQUE_2
ICD10WHO:E06.1	Subacute thyroiditis	skos:exactMatch	MONDO:0006982	subacute thyroiditis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Subacute thyroiditis	UNIQUE_2
ICD10WHO:E24	Cushing syndrome	skos:exactMatch	MONDO:0018912	Cushing syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	Cushing syndrome	UNIQUE_2
ICD10WHO:E24	Cushing syndrome	skos:exactMatch	MONDO:0018912	Cushing syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	Cushing syndrome	UNIQUE_2
