subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000022	Nocturnal enuresis	skos:exactMatch	ICD10CM:N39.44	nocturnal enuresis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nocturnal enuresis	LEXMATCH
MONDO:0000078	Congenital malformation syndromes predominantly affecting facial appearance	skos:exactMatch	ICD10CM:Q87.0	acrocephalopolysyndactyly	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acrocephalopolysyndactyly	LEXMATCH
MONDO:0000088	Precocious puberty	skos:exactMatch	ICD10CM:E30.1	precocious puberty	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	precocious puberty	COMMON_TO_BOTH
MONDO:0000088	precocious puberty	skos:exactMatch	ICD10CM:E30.1	Precocious puberty	Unspecified						COMMON_TO_BOTH
MONDO:0000156	Craniosynostosis	skos:exactMatch	ICD10CM:Q75.0	trigonocephaly	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	trigonocephaly	LEXMATCH
MONDO:0000156	Craniosynostosis	skos:exactMatch	ICD10CM:Q75.0	trigonocephaly	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	trigonocephaly	LEXMATCH
MONDO:0000190	Ventricular fibrillation	skos:exactMatch	ICD10CM:I49.01	ventricular fibrillation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ventricular fibrillation	LEXMATCH
MONDO:0000190	Ventricular fibrillation	skos:exactMatch	ICD10CM:I49.01	ventricular fibrillation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ventricular fibrillation	LEXMATCH
MONDO:0000226	mineral metabolism disease	skos:exactMatch	ICD10CM:E83	Disorders of mineral metabolism	Unspecified						MONDO_MAPPINGS
MONDO:0000237	erysipeloid	skos:exactMatch	ICD10CM:A26	Erysipeloid	Unspecified						COMMON_TO_BOTH
MONDO:0000237	Erysipeloid	skos:exactMatch	ICD10CM:A26	erysipeloid	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	erysipeloid	COMMON_TO_BOTH
MONDO:0000239	Other specified mycoses	skos:exactMatch	ICD10CM:B48.8	adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	adiaspiromycosis	LEXMATCH
MONDO:0000239	Other specified mycoses	skos:exactMatch	ICD10CM:B48.8	adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	adiaspiromycosis	LEXMATCH
MONDO:0000241	Dietary selenium deficiency	skos:exactMatch	ICD10CM:E59	Keshan disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	keshan disease	LEXMATCH
MONDO:0000245	Tinea imbricata	skos:exactMatch	ICD10CM:B35.5	tinea imbricata	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea imbricata	COMMON_TO_BOTH
MONDO:0000245	tinea imbricata	skos:exactMatch	ICD10CM:B35.5	Tinea imbricata	Unspecified						COMMON_TO_BOTH
MONDO:0000261	adenoiditis	skos:exactMatch	ICD10CM:J35.02	Chronic adenoiditis	Unspecified						COMMON_TO_BOTH
MONDO:0000265	Chemical pneumonitis due to anesthesia	skos:exactMatch	ICD10CM:J95.4	aspiration pneumonia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mendelson's syndrome	LEXMATCH
MONDO:0000290	Naegleriasis	skos:exactMatch	ICD10CM:B60.2	primary amebic meningoencephalitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary amebic meningoencephalitis	LEXMATCH
MONDO:0000293	Other specified cestode infections	skos:exactMatch	ICD10CM:B71.8	coenurosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	coenurosis	LEXMATCH
MONDO:0000293	Other specified cestode infections	skos:exactMatch	ICD10CM:B71.8	coenurosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	coenurosis	LEXMATCH
