subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000253	piedra	skos:broadMatch	ICD10CM:B36.3	Black piedra	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	black piedra	LEXMATCH
MONDO:0000253	piedra	skos:broadMatch	ICD10CM:B36.2	White piedra	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	white piedra	LEXMATCH
MONDO:0001056	gastric cancer	skos:broadMatch	ICD10CM:C16.2	Malignant neoplasm of body of stomach	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of body of stomach	LEXMATCH
MONDO:0001126	gastric ulcer	skos:broadMatch	ICD10CM:K25.1	Acute gastric ulcer with perforation	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute gastric ulcer with perforation	LEXMATCH
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.9	Unspecified chorioretinal inflammation	Unspecified						MONDO_MAPPINGS
MONDO:0001421	frontal lobe neoplasm	skos:broadMatch	ICD10CM:C71.1	Malignant neoplasm of frontal lobe	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of frontal lobe	LEXMATCH
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.3	Chagas' disease (chronic) with digestive system involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.1	Acute Chagas' disease without heart involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.2	Chagas' disease (chronic) with heart involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.5	Chagas' disease (chronic) with other organ involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.0	Acute Chagas' disease with heart involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.4	Chagas' disease (chronic) with nervous system involvement	Unspecified						MONDO_MAPPINGS
MONDO:0001564	binocular vision disease	skos:broadMatch	ICD10CM:H53.33	Simultaneous visual perception without fusion	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	simultaneous visual perception without fusion	LEXMATCH
MONDO:0001672	bronchus cancer	skos:broadMatch	ICD10CM:C34	Malignant neoplasm of bronchus and lung	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of bronchus and lung	LEXMATCH
MONDO:0002026	candidiasis	skos:broadMatch	ICD10CM:B37.7	Candidal sepsis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	disseminated candidiasis	LEXMATCH
MONDO:0002026	candidiasis	skos:broadMatch	ICD10CM:B37.7	Candidal sepsis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	systemic candidiasis	LEXMATCH
MONDO:0002155	cholecystitis	skos:broadMatch	ICD10CM:K81.1	Chronic cholecystitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	chronic cholecystitis	LEXMATCH
MONDO:0002155	cholecystitis	skos:broadMatch	ICD10CM:K81.0	Acute cholecystitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute cholecystitis	LEXMATCH
MONDO:0002258	pharyngitis	skos:broadMatch	ICD10CM:J02	Acute pharyngitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	acute sore throat	LEXMATCH
MONDO:0002258	pharyngitis	skos:broadMatch	ICD10CM:J31.2	Chronic pharyngitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	chronic pharyngitis	LEXMATCH
MONDO:0002258	pharyngitis	skos:broadMatch	ICD10CM:J02	Acute pharyngitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute pharyngitis	LEXMATCH
MONDO:0002258	pharyngitis	skos:broadMatch	ICD10CM:J31.2	Chronic pharyngitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	chronic sore throat	LEXMATCH
MONDO:0002266	malt worker's lung	skos:broadMatch	ICD10CM:J67.4	Maltworker's lung	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	alveolitis due to aspergillus clavatus	LEXMATCH
MONDO:0002316	motor peripheral neuropathy	skos:broadMatch	ICD10CM:G60.0	Hereditary motor and sensory neuropathy	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	hereditary motor and sensory neuropathy	LEXMATCH
MONDO:0002508	gingivitis	skos:broadMatch	ICD10CM:K05.0	Acute gingivitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute gingivitis	LEXMATCH
MONDO:0002508	gingivitis	skos:broadMatch	ICD10CM:K05.1	Chronic gingivitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	chronic gingivitis	LEXMATCH
MONDO:0002876	cervical adenosarcoma	skos:broadMatch	ICD10CM:C53.8	Malignant neoplasm of overlapping sites of cervix uteri	Unspecified						MONDO_MAPPINGS
MONDO:0002876	cervical adenosarcoma	skos:broadMatch	ICD10CM:C53.1	Malignant neoplasm of exocervix	Unspecified						MONDO_MAPPINGS
MONDO:0003360	small intestine leiomyosarcoma	skos:broadMatch	ICD10CM:C17.3	Meckel's diverticulum, malignant	Unspecified						MONDO_MAPPINGS
MONDO:0003360	small intestine leiomyosarcoma	skos:broadMatch	ICD10CM:C17.8	Malignant neoplasm of overlapping sites of small intestine	Unspecified						MONDO_MAPPINGS
MONDO:0003767	mitral valve disorder	skos:broadMatch	ICD10CM:I05.1	Rheumatic mitral insufficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	rheumatic mitral insufficiency	LEXMATCH
MONDO:0003781	bronchitis	skos:broadMatch	ICD10CM:J20	Acute bronchitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute bronchitis	LEXMATCH
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.1	Malignant neoplasm of dome of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.2	Malignant neoplasm of lateral wall of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.9	Malignant neoplasm of bladder, unspecified	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.4	Malignant neoplasm of posterior wall of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.6	Malignant neoplasm of ureteric orifice	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.8	Malignant neoplasm of overlapping sites of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.5	Malignant neoplasm of bladder neck	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.0	Malignant neoplasm of trigone of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:broadMatch	ICD10CM:C67.3	Malignant neoplasm of anterior wall of bladder	Unspecified						MONDO_MAPPINGS
MONDO:0004542	cervical adenosquamous carcinoma, glassy cell variant	skos:broadMatch	ICD10CM:C53.1	Malignant neoplasm of exocervix	Unspecified						MONDO_MAPPINGS
MONDO:0004542	cervical adenosquamous carcinoma, glassy cell variant	skos:broadMatch	ICD10CM:C53.8	Malignant neoplasm of overlapping sites of cervix uteri	Unspecified						MONDO_MAPPINGS
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C02.3	Malignant neoplasm of anterior two-thirds of tongue, part unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of mobile part of tongue nos	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C01	Malignant neoplasm of base of tongue	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of base of tongue	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C01	Malignant neoplasm of base of tongue	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	malignant neoplasm of fixed part of tongue nos	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C02.1	Malignant neoplasm of border of tongue	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of border of tongue	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C02.3	Malignant neoplasm of anterior two-thirds of tongue, part unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of anterior two-thirds of tongue, part unspecified	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C02.0	Malignant neoplasm of dorsal surface of tongue	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of dorsal surface of tongue	LEXMATCH
MONDO:0004631	tongue cancer	skos:broadMatch	ICD10CM:C02.2	Malignant neoplasm of ventral surface of tongue	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of ventral surface of tongue	LEXMATCH
MONDO:0004773	iridocyclitis	skos:broadMatch	ICD10CM:H20.01	Primary iridocyclitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	primary iridocyclitis	LEXMATCH
MONDO:0004950	gastric carcinoma	skos:broadMatch	ICD10CM:C16.1	Malignant neoplasm of fundus of stomach	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of fundus of stomach	LEXMATCH
MONDO:0004985	bipolar disorder	skos:broadMatch	ICD10CM:F31.9	Bipolar disorder, unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	manic depression	LEXMATCH
MONDO:0005028	esophageal adenocarcinoma	skos:broadMatch	ICD10CM:C15.5	Malignant neoplasm of lower third of esophagus	Unspecified						MONDO_MAPPINGS
MONDO:0005055	Kaposi's sarcoma	skos:broadMatch	ICD10CM:C46.7	Kaposi's sarcoma of other sites	Unspecified						MONDO_MAPPINGS
MONDO:0005055	Kaposi's sarcoma	skos:broadMatch	ICD10CM:C46.9	Kaposi's sarcoma, unspecified	Unspecified						MONDO_MAPPINGS
MONDO:0005055	Kaposi's sarcoma	skos:broadMatch	ICD10CM:C46.4	Kaposi's sarcoma of gastrointestinal sites	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	kaposi's sarcoma of gastrointestinal sites	LEXMATCH
MONDO:0005077	pertussis	skos:broadMatch	ICD10CM:A37.9	Whooping cough, unspecified species	Unspecified						MONDO_MAPPINGS
MONDO:0005081	preeclampsia	skos:broadMatch	ICD10CM:O14.9	Unspecified pre-eclampsia	Unspecified						MONDO_MAPPINGS
MONDO:0005100	systemic sclerosis	skos:broadMatch	ICD10CM:M34.2	Systemic sclerosis induced by drug and chemical	Unspecified						MONDO_MAPPINGS
MONDO:0005136	malaria	skos:broadMatch	ICD10CM:B53.1	Malaria due to simian plasmodia	Unspecified						MONDO_MAPPINGS
MONDO:0005136	malaria	skos:broadMatch	ICD10CM:B53.8	Other malaria, not elsewhere classified	Unspecified						MONDO_MAPPINGS
MONDO:0005153	cervical adenocarcinoma	skos:broadMatch	ICD10CM:C53.1	Malignant neoplasm of exocervix	Unspecified						MONDO_MAPPINGS
MONDO:0005153	cervical adenocarcinoma	skos:broadMatch	ICD10CM:C53.8	Malignant neoplasm of overlapping sites of cervix uteri	Unspecified						MONDO_MAPPINGS
MONDO:0005379	neurotic disorder	skos:broadMatch	ICD10CM:F34.1	Dysthymic disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	depressive neurosis	LEXMATCH
MONDO:0005379	neurotic disorder	skos:broadMatch	ICD10CM:F34.1	Dysthymic disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	oio:hasExactSynonym	neurotic depression	LEXMATCH
MONDO:0005440	embryonal carcinoma	skos:broadMatch	ICD10CM:C22.7	Other specified carcinomas of liver	Unspecified						MONDO_MAPPINGS
MONDO:0005440	embryonal carcinoma	skos:broadMatch	ICD10CM:C71.9	Malignant neoplasm of brain, unspecified	Unspecified						MONDO_MAPPINGS
MONDO:0005498	botulism	skos:broadMatch	ICD10CM:A48.52	Wound botulism	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	wound botulism	LEXMATCH
MONDO:0005515	oral cavity cancer	skos:broadMatch	ICD10CM:C04	Malignant neoplasm of floor of mouth	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of floor of mouth	LEXMATCH
MONDO:0005515	oral cavity cancer	skos:broadMatch	ICD10CM:C04.1	Malignant neoplasm of lateral floor of mouth	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	malignant neoplasm of lateral floor of mouth	LEXMATCH
MONDO:0005580	esophageal squamous cell carcinoma	skos:broadMatch	ICD10CM:C15.4	Malignant neoplasm of middle third of esophagus	Unspecified						MONDO_MAPPINGS
MONDO:0005580	esophageal squamous cell carcinoma	skos:broadMatch	ICD10CM:C15.3	Malignant neoplasm of upper third of esophagus	Unspecified						MONDO_MAPPINGS
MONDO:0005649	appendicitis	skos:broadMatch	ICD10CM:K35.2	Acute appendicitis with generalized peritonitis	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	acute appendicitis with generalized peritonitis	LEXMATCH
