subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref-INVERSE	doid:0070365	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref-INVERSE	orphanet:377	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	orphanet:377	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	umls:c0004779	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch-INVERSE	doid:0070365	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:narrowMatch-INVERSE	gard:7166	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	multiple basal cell nevi, odontogenic keratocysts, and skeletal anomalies	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref-INVERSE	doid:0070365	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref-INVERSE	orphanet:377	LEXMATCH
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:closeMatch	OMIM:109400	basal cell nevus syndrome 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:exactMatch-INVERSE	doid:0070365	LEXMATCH
MONDO:0007361	C1 inhibitor deficiency	skos:closeMatch	OMIM:613652	c1q deficiency 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref-INVERSE	orphanet:169147	LEXMATCH
MONDO:0008116	oculopharyngeal muscular dystrophy	skos:closeMatch	OMIM:164300	oculopharyngeal muscular dystrophy 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref-INVERSE	doid:11719	LEXMATCH
