subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	rdf:ID	omimps:156850	LEXMATCH
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	rdf:ID	oio:hasDbXref-INVERSE	mondo:0000169	LEXMATCH
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch	mondo:0000169	LEXMATCH
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	mondo:0000169	LEXMATCH
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	rdf:ID	omimps:156850	LEXMATCH
MONDO:0000169	microphthalmia, isolated, with cataract	skos:closeMatch	OMIMPS:156850		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	rdf:ID	omimps:156850	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	rdf:ID	omimps:300000	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	rdf:ID	oio:hasDbXref-INVERSE	mondo:0017138	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch	mondo:0017138	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	mondo:0017138	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	rdf:ID	omimps:300000	LEXMATCH
MONDO:0017138	Opitz G/BBB syndrome	skos:closeMatch	OMIMPS:300000		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	rdf:ID	omimps:300000	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	rdf:ID	omimps:105500	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	rdf:ID	oio:hasDbXref-INVERSE	mondo:0030923	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch	mondo:0030923	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	mondo:0030923	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	rdf:ID	omimps:105500	LEXMATCH
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	skos:closeMatch	OMIMPS:105500		semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	rdf:ID	omimps:105500	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	rdf:ID	omimps:177735	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	rdf:ID	oio:hasDbXref-INVERSE	mondo:0957319	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch	mondo:0957319	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	mondo:0957319	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	rdf:ID	omimps:177735	LEXMATCH
MONDO:0957319	pseudohypoaldosteronism, type I	skos:closeMatch	OMIMPS:177735	Pseudohypoaldosteronism, type I	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	rdf:ID	omimps:177735	LEXMATCH
