subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000380	paranasal sinus carcinoma	skos:closeMatch	NCIT:C6017	Paranasal Sinus Adenocarcinoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	paranasal sinus adenocarcinoma	LEXMATCH
MONDO:0000380	paranasal sinus carcinoma	skos:closeMatch	NCIT:C6017	Paranasal Sinus Adenocarcinoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	paranasal sinus adenocarcinoma	LEXMATCH
MONDO:0000402	small cell carcinoma	skos:closeMatch	NCIT:C4099	Small Cell Intermediate Cell Carcinoma	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	small cell carcinoma, intermediate cell	LEXMATCH
MONDO:0000402	small cell carcinoma	skos:closeMatch	NCIT:C4099	Small Cell Intermediate Cell Carcinoma	semapv:LexicalMatching	oaklib	0.5	rdf:ID	oio:hasDbXref-INVERSE	mondo:0000402	LEXMATCH
MONDO:0000402	small cell carcinoma	skos:closeMatch	NCIT:C4099	Small Cell Intermediate Cell Carcinoma	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:relatedMatch-INVERSE	mondo:0000402	LEXMATCH
MONDO:0000408	fetal alcohol spectrum disorder	skos:closeMatch	NCIT:C84713	Fetal Alcohol Syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	fetal alcohol syndrome	LEXMATCH
MONDO:0000408	fetal alcohol spectrum disorder	skos:closeMatch	NCIT:C84713	Fetal Alcohol Syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	fetal alcohol syndrome	LEXMATCH
MONDO:0000503	lung adenocarcinoma in situ	skos:closeMatch	NCIT:C8748	Stage 0 Lung Adenosquamous Carcinoma AJCC v6 and v7	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	adenosquamous cell carcinoma in situ of lung	LEXMATCH
MONDO:0000503	lung adenocarcinoma in situ	skos:closeMatch	NCIT:C8748	Stage 0 Lung Adenosquamous Carcinoma AJCC v6 and v7	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	adenosquamous cell carcinoma in situ of the lung	LEXMATCH
MONDO:0000503	lung adenocarcinoma in situ	skos:closeMatch	NCIT:C8748	Stage 0 Lung Adenosquamous Carcinoma AJCC v6 and v7	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	lung adenosquamous cell carcinoma in situ	LEXMATCH
