subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:closeMatch	DOID:0061159	infantile onset multisystem autoimmune disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omimps:615952	LEXMATCH
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:closeMatch	DOID:0061159	infantile onset multisystem autoimmune disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omimps:615952	LEXMATCH
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:closeMatch	DOID:0061159	infantile onset multisystem autoimmune disease	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omimps:615952	LEXMATCH
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:closeMatch	DOID:0061159	infantile onset multisystem autoimmune disease	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omimps:615952	LEXMATCH
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:closeMatch	DOID:0061159	infantile onset multisystem autoimmune disease	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omimps:615952	LEXMATCH
MONDO:0001516	spinal muscular atrophy	skos:closeMatch	DOID:0060160	childhood spinal muscular atrophy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	gard:7674	LEXMATCH
MONDO:0004037	retinal edema	skos:closeMatch	DOID:146	papilledema	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d010211	LEXMATCH
MONDO:0005641	aleutian mink disease	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d000453	LEXMATCH
MONDO:0005641	aleutian mink disease	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	mesh:d000453	LEXMATCH
MONDO:0005641	aleutian mink disease	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	aleutian disorder	LEXMATCH
MONDO:0005641	aleutian mink disease	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	oio:hasDbXref	mesh:d000453	LEXMATCH
MONDO:0005641	aleutian mink disease	skos:closeMatch	DOID:2934	aleutian mink disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	skos:exactMatch	mesh:d000453	LEXMATCH
MONDO:0005676	borna disease	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d001890	LEXMATCH
MONDO:0005676	borna disease	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	mesh:d001890	LEXMATCH
MONDO:0005676	borna disease	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	enzootic encephalomyelitis	LEXMATCH
MONDO:0005676	borna disease	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	oio:hasDbXref	mesh:d001890	LEXMATCH
MONDO:0005676	borna disease	skos:closeMatch	DOID:5154	borna disease	semapv:LexicalMatching	oaklib	0.5	skos:relatedMatch	skos:exactMatch	mesh:d001890	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	icd10cm:g61.81	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d020277	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	chronic inflammatory demyelinating polyneuritis	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	chronic inflammatory demyelinating polyneuritis	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	icd10cm:g61.81	LEXMATCH
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:closeMatch	DOID:2536	chronic inflammatory demyelinating polyneuritis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d020277	LEXMATCH
MONDO:0006879	optic papillitis	skos:closeMatch	DOID:146	papilledema	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d010211	LEXMATCH
MONDO:0006879	optic papillitis	skos:closeMatch	DOID:146	papilledema	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d010211	LEXMATCH
MONDO:0007044	Acrodysostosis 1 with or without hormone resistance	skos:closeMatch	DOID:14669	acrodysostosis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:101800	LEXMATCH
MONDO:0007044	Acrodysostosis 1 with or without hormone resistance	skos:closeMatch	DOID:14669	acrodysostosis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:101800	LEXMATCH
MONDO:0007044	Acrodysostosis 1 with or without hormone resistance	skos:closeMatch	DOID:14669	acrodysostosis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:101800	LEXMATCH
MONDO:0007315	cherubism	skos:closeMatch	DOID:0070648	cherubism	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d002636	LEXMATCH
MONDO:0007315	cherubism	skos:closeMatch	DOID:0070648	cherubism	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	mesh:d002636	LEXMATCH
MONDO:0007315	cherubism	skos:closeMatch	DOID:0070648	cherubism	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d002636	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d001017	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:120000	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:120000	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	coarctation of the aorta	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	coarctation of the aorta	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d001017	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:120000	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:120000	LEXMATCH
MONDO:0007345	aorta coarctation	skos:closeMatch	DOID:0051054	coarctation of the aorta	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:120000	LEXMATCH
MONDO:0007796	hypoparathyroidism, familial isolated 1	skos:closeMatch	DOID:0061150	familial isolated hypoparathyroidism 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:146200	LEXMATCH
MONDO:0007796	hypoparathyroidism, familial isolated 1	skos:closeMatch	DOID:0061150	familial isolated hypoparathyroidism 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:146200	LEXMATCH
MONDO:0007796	hypoparathyroidism, familial isolated 1	skos:closeMatch	DOID:0061150	familial isolated hypoparathyroidism 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:146200	LEXMATCH
MONDO:0007796	hypoparathyroidism, familial isolated 1	skos:closeMatch	DOID:0061150	familial isolated hypoparathyroidism 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:146200	LEXMATCH
MONDO:0007796	hypoparathyroidism, familial isolated 1	skos:closeMatch	DOID:0061150	familial isolated hypoparathyroidism 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:146200	LEXMATCH
MONDO:0008002	mirror movements 1	skos:closeMatch	DOID:0070636	mirror movements 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:157600	LEXMATCH
MONDO:0008002	mirror movements 1	skos:closeMatch	DOID:0070636	mirror movements 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:157600	LEXMATCH
MONDO:0008002	mirror movements 1	skos:closeMatch	DOID:0070636	mirror movements 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:157600	LEXMATCH
MONDO:0008002	mirror movements 1	skos:closeMatch	DOID:0070636	mirror movements 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:157600	LEXMATCH
MONDO:0008002	mirror movements 1	skos:closeMatch	DOID:0070636	mirror movements 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:157600	LEXMATCH
MONDO:0008227	peripheral dysostosis	skos:closeMatch	DOID:14669	acrodysostosis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	gard:2015	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:176690	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:176690	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	progeroid short stature with pigmented nevi	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:176690	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:176690	LEXMATCH
MONDO:0008311	progeria-short stature-pigmented nevi syndrome	skos:closeMatch	DOID:0061154	Mulvihill-Smith syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:176690	LEXMATCH
MONDO:0008340	ptosis, hereditary congenital, 1	skos:closeMatch	DOID:0061149	hereditary congenital ptosis 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:178300	LEXMATCH
MONDO:0008340	ptosis, hereditary congenital, 1	skos:closeMatch	DOID:0061149	hereditary congenital ptosis 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:178300	LEXMATCH
MONDO:0008340	ptosis, hereditary congenital, 1	skos:closeMatch	DOID:0061149	hereditary congenital ptosis 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:178300	LEXMATCH
MONDO:0008340	ptosis, hereditary congenital, 1	skos:closeMatch	DOID:0061149	hereditary congenital ptosis 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:178300	LEXMATCH
MONDO:0008340	ptosis, hereditary congenital, 1	skos:closeMatch	DOID:0061149	hereditary congenital ptosis 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:178300	LEXMATCH
MONDO:0008369	proximal renal tubular acidosis	skos:closeMatch	DOID:0061165	proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:179830	LEXMATCH
MONDO:0008369	proximal renal tubular acidosis	skos:closeMatch	DOID:0061165	proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:179830	LEXMATCH
MONDO:0008369	proximal renal tubular acidosis	skos:closeMatch	DOID:0061165	proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:179830	LEXMATCH
MONDO:0008369	proximal renal tubular acidosis	skos:closeMatch	DOID:0061165	proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:179830	LEXMATCH
MONDO:0008369	proximal renal tubular acidosis	skos:closeMatch	DOID:0061165	proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:179830	LEXMATCH
