subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000408	fetal alcohol spectrum disorder	skos:closeMatch	ICD10WHO:Q86.0	Fetal alcohol syndrome (dysmorphic)	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	fetal alcohol syndrome	LEXMATCH
MONDO:0000476	generalized dystonia	skos:closeMatch	ICD10WHO:G24.1	Idiopathic familial dystonia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	idiopathic familial dystonia	LEXMATCH
MONDO:0000476	generalized dystonia	skos:closeMatch	ICD10WHO:G24.1	Idiopathic familial dystonia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	idiopathic familial dystonia	LEXMATCH
MONDO:0000481	cervical dystonia	skos:closeMatch	ICD10WHO:G24.3	Spasmodic torticollis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	spasmodic torticollis	LEXMATCH
MONDO:0000481	cervical dystonia	skos:closeMatch	ICD10WHO:G24.3	Spasmodic torticollis	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	spasmodic torticollis	LEXMATCH
MONDO:0000743	oral hairy leukoplakia	skos:closeMatch	ICD10WHO:K13.3	Hairy leukoplakia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	hairy leukoplakia	LEXMATCH
MONDO:0000743	oral hairy leukoplakia	skos:closeMatch	ICD10WHO:K13.3	Hairy leukoplakia	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	hairy leukoplakia	LEXMATCH
MONDO:0001065	supine hypotensive syndrome	skos:closeMatch	ICD10WHO:O26.5	Maternal hypotension syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	maternal hypotension syndrome	LEXMATCH
MONDO:0001065	supine hypotensive syndrome	skos:closeMatch	ICD10WHO:O26.5	Maternal hypotension syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	maternal hypotension syndrome	LEXMATCH
MONDO:0001071	intellectual disability	skos:closeMatch	ICD10WHO:F70-F79	Mental retardation	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	mental retardation	LEXMATCH
MONDO:0001071	intellectual disability	skos:closeMatch	ICD10WHO:F70-F79	Mental retardation	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	mental retardation	LEXMATCH
MONDO:0001071	intellectual disability	skos:closeMatch	ICD10WHO:F78	Other mental retardation	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasBroadSynonym	mental retardation	LEXMATCH
MONDO:0001158	obsessive-compulsive personality disorder	skos:closeMatch	ICD10WHO:F60.5	Anankastic personality disorder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	anankastic personality disorder	LEXMATCH
MONDO:0001158	obsessive-compulsive personality disorder	skos:closeMatch	ICD10WHO:F60.5	Anankastic personality disorder	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	anankastic personality disorder	LEXMATCH
MONDO:0001195	spotted fever	skos:closeMatch	ICD10WHO:A77.8	Other spotted fevers	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasBroadSynonym	spotted fevers	LEXMATCH
MONDO:0001209	common wart	skos:closeMatch	ICD10WHO:B07	Viral warts	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	viral warts	LEXMATCH
MONDO:0001209	common wart	skos:closeMatch	ICD10WHO:B07	Viral warts	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	viral warts	LEXMATCH
MONDO:0001246	typhus	skos:closeMatch	ICD10WHO:A75.0	Epidemic louse-borne typhus fever due to Rickettsia prowazekii	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	epidemic louse-borne typhus fever due to rickettsia prowazekii	LEXMATCH
MONDO:0001246	typhus	skos:closeMatch	ICD10WHO:A75.0	Epidemic louse-borne typhus fever due to Rickettsia prowazekii	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	epidemic louse-borne typhus fever due to rickettsia prowazekii	LEXMATCH
MONDO:0001336	familial hyperlipidemia	skos:closeMatch	ICD10WHO:E78.4	Other hyperlipidaemia	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	hyperlipidaemia	LEXMATCH
