subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0002048	thrombocytopenia due to immune destruction	skos:narrowMatch	GARD:5194	Immune thrombocytopenia	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	immune thrombocytopenia	LEXMATCH
MONDO:0002470	photosensitive trichothiodystrophy	skos:narrowMatch	GARD:12109	Trichothiodystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	trichothiodystrophy	LEXMATCH
MONDO:0002525	inherited lipid metabolism disorder	skos:narrowMatch	GARD:21314	Disorder of lipid metabolism	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	disorder of lipid metabolism	LEXMATCH
MONDO:0002540	childhood oligodendroglioma	skos:narrowMatch	GARD:9953	Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	oligodendroglioma	LEXMATCH
MONDO:0002543	adult oligodendroglioma	skos:narrowMatch	GARD:9953	Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	oligodendroglioma	LEXMATCH
MONDO:0002586	thymus cancer	skos:narrowMatch	GARD:19767	Thymic tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	thymic tumor	LEXMATCH
MONDO:0002623	pediatric osteosarcoma	skos:narrowMatch	GARD:7284	Osteosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	osteosarcoma	LEXMATCH
MONDO:0002676	adult fibrosarcoma	skos:narrowMatch	GARD:2327	Fibrosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	fibrosarcoma	LEXMATCH
MONDO:0002678	pediatric fibrosarcoma	skos:narrowMatch	GARD:2327	Fibrosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	fibrosarcoma	LEXMATCH
MONDO:0002697	ovarian gonadoblastoma	skos:narrowMatch	GARD:17100	Gonadoblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	gonadoblastoma	LEXMATCH
MONDO:0002794	adult medulloblastoma	skos:narrowMatch	GARD:7005	Medulloblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	medulloblastoma	LEXMATCH
MONDO:0002797	childhood medulloblastoma	skos:narrowMatch	GARD:7005	Medulloblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	medulloblastoma	LEXMATCH
MONDO:0002868	bile duct mucinous cystic neoplasm with an associated invasive carcinoma	skos:narrowMatch	GARD:21790	Biliary cystadenocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	biliary cystadenocarcinoma	LEXMATCH
MONDO:0003022	pediatric angiosarcoma	skos:narrowMatch	GARD:20900	Angiosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	angiosarcoma	LEXMATCH
MONDO:0003057	pediatric meningioma	skos:narrowMatch	GARD:7015	Meningioma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	meningioma	LEXMATCH
MONDO:0003404	adult yolk sac tumor	skos:narrowMatch	GARD:348	Yolk sac tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	yolk sac tumor	LEXMATCH
MONDO:0003478	childhood ependymoma	skos:narrowMatch	GARD:6353	Ependymoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	ependymoma	LEXMATCH
MONDO:0003585	adult liposarcoma	skos:narrowMatch	GARD:6913	Liposarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	liposarcoma	LEXMATCH
MONDO:0003587	pediatric liposarcoma	skos:narrowMatch	GARD:6913	Liposarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	liposarcoma	LEXMATCH
MONDO:0003659	pediatric lymphoma	skos:narrowMatch	GARD:20548	Lymphoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	lymphoma	LEXMATCH
MONDO:0003660	adult lymphoma	skos:narrowMatch	GARD:20548	Lymphoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	lymphoma	LEXMATCH
MONDO:0003690	adult anaplastic ependymoma	skos:narrowMatch	GARD:10634	Anaplastic ependymoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	anaplastic ependymoma	LEXMATCH
MONDO:0003751	childhood germ cell tumor	skos:narrowMatch	GARD:18797	Germ cell tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	germ cell tumor	LEXMATCH
MONDO:0003957	adult pineoblastoma	skos:narrowMatch	GARD:9369	Pineoblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	pineoblastoma	LEXMATCH
MONDO:0004000	childhood pilocytic astrocytoma	skos:narrowMatch	GARD:9808	Pilocytic astrocytoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	pilocytic astrocytoma	LEXMATCH
MONDO:0004069	inborn mitochondrial metabolism disorder	skos:narrowMatch	GARD:18887	Mitochondrial disease	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	mitochondrial disease	LEXMATCH
MONDO:0004105	childhood epithelioid sarcoma	skos:narrowMatch	GARD:10181	Epithelioid sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	epithelioid sarcoma	LEXMATCH
MONDO:0004345	childhood malignant schwannoma	skos:narrowMatch	GARD:10872	Malignant peripheral nerve sheath tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	malignant peripheral nerve sheath tumor	LEXMATCH
MONDO:0004521	adult epithelioid sarcoma	skos:narrowMatch	GARD:10181	Epithelioid sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	epithelioid sarcoma	LEXMATCH
MONDO:0004545	adult malignant schwannoma	skos:narrowMatch	GARD:10872	Malignant peripheral nerve sheath tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	malignant peripheral nerve sheath tumor	LEXMATCH
MONDO:0004639	perinatal necrotizing enterocolitis	skos:narrowMatch	GARD:9767	Necrotizing enterocolitis	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	necrotizing enterocolitis	LEXMATCH
MONDO:0004974	adrenal gland pheochromocytoma	skos:narrowMatch	GARD:15105	Pheochromocytoma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	pheochromocytoma	LEXMATCH
MONDO:0005100	systemic sclerosis	skos:narrowMatch	GARD:18705	Scleroderma	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	rdfs:label	scleroderma	LEXMATCH
