subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ID		A oboInOwl:hasDbXref	>A oboInOwl:source							
MONDO:0000481	cervical dystonia	icd11.foundation:632668568	MONDO:equivalentTo	Cervical dystonia - duplicate	semapv:UnspecifiedMatching		0.5			
MONDO:0015135	obsolete primary immunodeficiency due to a genetic defect in innate immunity	icd11.foundation:551037838	MONDO:equivalentTo	Primary immunodeficiencies due to disorders of innate immunity	semapv:UnspecifiedMatching		0.5			
MONDO:0015385	obsolete external auditory canal aplasia/hypoplasia	icd11.foundation:534621578	MONDO:equivalentTo	Aplasia or hypoplasia of external auditory canal	semapv:UnspecifiedMatching		0.5			
MONDO:0015497	obsolete hypoglossia/aglossia	icd11.foundation:2087939516	MONDO:equivalentTo	Hypoglossia or aglossia	semapv:UnspecifiedMatching		0.5			
MONDO:0015581	obsolete bile acid synthesis defect with cholestasis and malabsorption	icd11.foundation:1295299670	MONDO:equivalentTo	Bile acid synthesis defect with cholestasis	semapv:UnspecifiedMatching		0.5			
MONDO:0015707	obsolete DNA repair defect other than combined T-cell and B-cell immunodeficiencies	icd11.foundation:1362501774	MONDO:equivalentTo	DNA repair defects other than combined T-cell or B-cell immunodeficiencies	semapv:UnspecifiedMatching		0.5			
MONDO:0015709	obsolete immunodeficiency syndrome with autoimmunity	icd11.foundation:1902856995	MONDO:equivalentTo	Immune dysregulation syndromes presenting primarily with autoimmunity	semapv:UnspecifiedMatching		0.5			
MONDO:0015822	obsolete acquired neutropenia	icd11.foundation:348671706	MONDO:equivalentTo	Acquired neutropaenia	semapv:UnspecifiedMatching		0.5			
MONDO:0015823	obsolete primary immunodeficiency due to a defect in adaptive immunity	icd11.foundation:1169765917	MONDO:equivalentTo	Primary immunodeficiencies due to disorders of adaptive immunity	semapv:UnspecifiedMatching		0.5			
MONDO:0015985	obsolete bone dysplasia, Azouz type	icd11.foundation:2054115498	MONDO:equivalentTo	Bone dysplasia, Azouz type	semapv:UnspecifiedMatching		0.5			
MONDO:0016361	obsolete isolated hereditary giant platelet disorder	icd11.foundation:2069754587	MONDO:equivalentTo	Inherited giant platelet disorder	semapv:UnspecifiedMatching		0.5			
MONDO:0016524	obsolete congenital vascular bone syndrome	icd11.foundation:825559961	MONDO:equivalentTo	Congenital vascular bone syndromes	semapv:UnspecifiedMatching		0.5			
MONDO:0016797	obsolete multiple mitochondrial DNA deletion syndrome	icd11.foundation:194083556	MONDO:equivalentTo	Multiple mitochondrial DNA deletion syndromes	semapv:UnspecifiedMatching		0.5			
MONDO:0016891	obsolete partial deletion of the short arm of chromosome 9	icd11.foundation:924171107	MONDO:equivalentTo	Deletions of the short arm of chromosome 9	semapv:UnspecifiedMatching		0.5			
MONDO:0017005	obsolete Y chromosome number anomaly	icd11.foundation:1632180154	MONDO:equivalentTo	Number anomalies of chromosome Y	semapv:UnspecifiedMatching		0.5			
MONDO:0017119	obsolete syndrome with microcephaly as major feature	icd11.foundation:2011102370	MONDO:equivalentTo	Syndromes with microcephaly as a major feature	semapv:UnspecifiedMatching		0.5			
MONDO:0017263	obsolete inherited ichthyosis syndromic form	icd11.foundation:488102959	MONDO:equivalentTo	Syndromic ichthyosis	semapv:UnspecifiedMatching		0.5			
MONDO:0017429	obsolete joint formation defects	icd11.foundation:1429730271	MONDO:equivalentTo	Joint formation defects	semapv:UnspecifiedMatching		0.5			
MONDO:0017433	obsolete dysostosis with combined reduction defects of upper and lower limbs	icd11.foundation:1211657447	MONDO:equivalentTo	Combined reduction defects of upper and lower limbs	semapv:UnspecifiedMatching		0.5			
MONDO:0017434	obsolete syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy	icd11.foundation:1911144861	MONDO:equivalentTo	Syndromes with limb duplication, polydactyly, syndactyly or triphalangism	semapv:UnspecifiedMatching		0.5			
MONDO:0017709	obsolete disorder of lipid absorption and transport	icd11.foundation:1858691234	MONDO:equivalentTo	Disorders of lipid absorption or transport	semapv:UnspecifiedMatching		0.5			
MONDO:0017753	obsolete disorder of peroxisomal alpha-, beta- and omega-oxidation	icd11.foundation:1092479335	MONDO:equivalentTo	Disorders of peroxisomal alpha-, beta- or omega-oxidation	semapv:UnspecifiedMatching		0.5			
