subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ID		A oboInOwl:hasDbXref	>A oboInOwl:source							
MONDO:0000078	acrocephalopolysyndactyly	ICD10CM:Q87.0	MONDO:equivalentTo	Congenital malformation syndromes predominantly affecting facial appearance	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acrocephalopolysyndactyly
MONDO:0000129	glutaric aciduria	ICD10CM:E72.3	MONDO:equivalentTo	Disorders of lysine and hydroxylysine metabolism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glutaric aciduria
MONDO:0000129	glutaric aciduria	ICD10CM:E72.3	MONDO:equivalentTo	Disorders of lysine and hydroxylysine metabolism	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	glutaric aciduria
MONDO:0000153	transposition of the great arteries	ICD10CM:Q20.3	MONDO:equivalentTo	Discordant ventriculoarterial connection	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	transposition of great vessels
MONDO:0000156	trigonocephaly	ICD10CM:Q75.0	MONDO:equivalentTo	Craniosynostosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	trigonocephaly
MONDO:0000156	trigonocephaly	ICD10CM:Q75.0	MONDO:equivalentTo	Craniosynostosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	trigonocephaly
MONDO:0000239	adiaspiromycosis	ICD10CM:B48.8	MONDO:equivalentTo	Other specified mycoses	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	adiaspiromycosis
MONDO:0000239	adiaspiromycosis	ICD10CM:B48.8	MONDO:equivalentTo	Other specified mycoses	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adiaspiromycosis
MONDO:0000241	Keshan disease	ICD10CM:E59	MONDO:equivalentTo	Dietary selenium deficiency	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	keshan disease
MONDO:0000265	aspiration pneumonia	ICD10CM:J69.0	MONDO:equivalentTo	Pneumonitis due to inhalation of food and vomit	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	aspiration pneumonia
MONDO:0000265	aspiration pneumonia	ICD10CM:J69.0	MONDO:equivalentTo	Pneumonitis due to inhalation of food and vomit	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	aspiration pneumonia
MONDO:0000290	primary amebic meningoencephalitis	ICD10CM:B60.2	MONDO:equivalentTo	Naegleriasis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary amebic meningoencephalitis
MONDO:0000293	coenurosis	ICD10CM:B71.8	MONDO:equivalentTo	Other specified cestode infections	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	coenurosis
MONDO:0000293	coenurosis	ICD10CM:B71.8	MONDO:equivalentTo	Other specified cestode infections	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	coenurosis
MONDO:0000295	acanthocephaliasis	ICD10CM:B83.8	MONDO:equivalentTo	Other specified helminthiases	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acanthocephaliasis
MONDO:0000299	thelaziasis	ICD10CM:B83.8	MONDO:equivalentTo	Other specified helminthiases	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	thelaziasis
MONDO:0000299	thelaziasis	ICD10CM:B83.8	MONDO:equivalentTo	Other specified helminthiases	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	thelaziasis
MONDO:0000327	Buruli ulcer disease	ICD10CM:A31.1	MONDO:equivalentTo	Cutaneous mycobacterial infection	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	buruli ulcer
MONDO:0000337	exanthema subitum	ICD10CM:B08.2	MONDO:equivalentTo	Exanthema subitum [sixth disease]	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	roseola infantum
MONDO:0000337	exanthema subitum	ICD10CM:B08.2	MONDO:equivalentTo	Exanthema subitum [sixth disease]	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	exanthema subitum
