subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ID		A oboInOwl:hasDbXref	>A oboInOwl:source							
MONDO:0000001	disease	icd11.foundation:1659232486	MONDO:equivalentTo	Mitral valve disease, unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	disorder
MONDO:0000001	disease	icd11.foundation:1659232486	MONDO:equivalentTo	Mitral valve disease, unspecified	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	disorder
MONDO:0000050	isolated congenital growth hormone deficiency	icd11.foundation:936501166	MONDO:equivalentTo	Nonacquired isolated growth hormone deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital isolated growth hormone deficiency
MONDO:0000107	auriculocondylar syndrome	icd11.foundation:1545895796	MONDO:equivalentTo	Auriculo-condylar syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	auriculo-condylar syndrome
MONDO:0000107	auriculocondylar syndrome	icd11.foundation:1545895796	MONDO:equivalentTo	Auriculo-condylar syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	auriculo-condylar syndrome
MONDO:0000170	microphthalmia, isolated, with coloboma	icd11.foundation:1208828500	MONDO:equivalentTo	Colobomatous microphthalmia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	colobomatous microphthalmia
MONDO:0000170	microphthalmia, isolated, with coloboma	icd11.foundation:1208828500	MONDO:equivalentTo	Colobomatous microphthalmia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	colobomatous microphthalmia
MONDO:0000193	cortisone reductase deficiency	icd11.foundation:1515798114	MONDO:equivalentTo	Hyperandrogenism due to cortisone reductase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	11-beta-hydroxysteroid dehydrogenase deficiency type 1
MONDO:0000193	cortisone reductase deficiency	icd11.foundation:1515798114	MONDO:equivalentTo	Hyperandrogenism due to cortisone reductase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hyperandrogenism due to cortisone reductase deficiency
MONDO:0000193	cortisone reductase deficiency	icd11.foundation:1515798114	MONDO:equivalentTo	Hyperandrogenism due to cortisone reductase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hyperandrogenism due to cortisone reductase deficiency
MONDO:0000222	seminal vesicle acute gonorrhea	icd11.foundation:477968215	MONDO:equivalentTo	Acute gonococcal seminal vesiculitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute gonococcal seminal vesiculitis
MONDO:0000222	seminal vesicle acute gonorrhea	icd11.foundation:477968215	MONDO:equivalentTo	Acute gonococcal seminal vesiculitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute gonococcal seminal vesiculitis
MONDO:0000239	adiaspiromycosis	icd11.foundation:1111587867	MONDO:equivalentTo	Pulmonary adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	adiaspiromycosis
MONDO:0000239	adiaspiromycosis	icd11.foundation:1111587867	MONDO:equivalentTo	Pulmonary adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pulmonary adiaspiromycosis
MONDO:0000239	adiaspiromycosis	icd11.foundation:1111587867	MONDO:equivalentTo	Pulmonary adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pulmonary adiaspiromycosis
MONDO:0000239	adiaspiromycosis	icd11.foundation:1111587867	MONDO:equivalentTo	Pulmonary adiaspiromycosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adiaspiromycosis
MONDO:0000239	adiaspiromycosis	icd11.foundation:139402453	MONDO:equivalentTo	Adiaspirosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	adiaspirosis
MONDO:0000239	adiaspiromycosis	icd11.foundation:139402453	MONDO:equivalentTo	Adiaspirosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	haplosporangiosis
