subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ID		A oboInOwl:hasDbXref	>A oboInOwl:source							
MONDO:0004762	pelvic congestion syndrome	icd11.foundation:2109588852	MONDO:equivalentTo	Pelvic congestion syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pelvic congestion syndrome
MONDO:0016001	2-hydroxyglutaric aciduria	icd11.foundation:896211058	MONDO:equivalentTo	2-hydroxyglutaric aciduria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	2-hydroxyglutaric aciduria
MONDO:0019504	superior limbic keratoconjunctivitis	icd11.foundation:1532846455	MONDO:equivalentTo	Superior limbic keratoconjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	superior limbic keratoconjunctivitis
MONDO:0700351	argyrophilic grain disease	icd11.foundation:1743002548	MONDO:equivalentTo	Argyrophilic grain disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	argyrophilic grain disorder
MONDO:0700416	paraneoplastic sensory ganglionopathy	icd11.foundation:46072886	MONDO:equivalentTo	Paraneoplastic sensory ganglionopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paraneoplastic sensory ganglionopathy
MONDO:0700419	semilobar holoprosencephaly	icd11.foundation:97445313	MONDO:equivalentTo	Semilobar holoprosencephaly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	semilobar holoprosencephaly
MONDO:0700463	congenital trochlear nerve palsy	icd11.foundation:2120278846	MONDO:equivalentTo	Congenital trochlear nerve palsy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital trochlear nerve palsy
MONDO:0700513	apolipoprotein A-I deficiency	icd11.foundation:104825191	MONDO:equivalentTo	Apolipoprotein A-I deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	apolipoprotein a-i deficiency
MONDO:1010182	premenstrual dysphoric disorder	icd11.foundation:1526774088	MONDO:equivalentTo	Premenstrual dysphoric disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	premenstrual dysphoric disorder
MONDO:1010184	macular telangiectasia	icd11.foundation:1860932788	MONDO:equivalentTo	Macular telangiectasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	macular telangiectasia
MONDO:1060162	acquired distal renal tubular acidosis	icd11.foundation:1557051590	MONDO:equivalentTo	Acquired distal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acquired distal renal tubular acidosis
MONDO:1060188	small plaque parapsoriasis	icd11.foundation:682646804	MONDO:equivalentTo	Small plaque parapsoriasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	small plaque parapsoriasis
MONDO:1060189	large plaque parapsoriasis	icd11.foundation:1532939912	MONDO:equivalentTo	Large plaque parapsoriasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	large plaque parapsoriasis
