subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ID		A oboInOwl:hasDbXref	>A oboInOwl:source							
MONDO:0000088	precocious puberty	ICD10WHO:E30.1	MONDO:equivalentTo	Precocious puberty	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	precocious puberty
MONDO:0000245	tinea imbricata	ICD10WHO:B35.5	MONDO:equivalentTo	Tinea imbricata	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea imbricata
MONDO:0000397	ataxic cerebral palsy	ICD10WHO:G80.4	MONDO:equivalentTo	Ataxic cerebral palsy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ataxic cerebral palsy
MONDO:0000495	oppositional defiant disorder	ICD10WHO:F91.3	MONDO:equivalentTo	Oppositional defiant disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oppositional defiant disorder
MONDO:0000665	apraxia	ICD10WHO:R48.2	MONDO:equivalentTo	Apraxia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	apraxia
MONDO:0000754	anal fistula	ICD10WHO:K60.3	MONDO:equivalentTo	Anal fistula	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anal fistula
MONDO:0000819	anencephaly	ICD10WHO:Q00.0	MONDO:equivalentTo	Anencephaly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anencephaly
MONDO:0000859	spina bifida occulta	ICD10WHO:Q76.0	MONDO:equivalentTo	Spina bifida occulta	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spina bifida occulta
MONDO:0000889	haemophilus meningitis	ICD10WHO:G00.0	MONDO:equivalentTo	Haemophilus meningitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	haemophilus meningitis
MONDO:0000923	interstitial emphysema	ICD10WHO:J98.2	MONDO:equivalentTo	Interstitial emphysema	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	interstitial emphysema
MONDO:0000924	compensatory emphysema	ICD10WHO:J98.3	MONDO:equivalentTo	Compensatory emphysema	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	compensatory emphysema
MONDO:0000927	asymptomatic neurosyphilis	ICD10WHO:A52.2	MONDO:equivalentTo	Asymptomatic neurosyphilis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	asymptomatic neurosyphilis
MONDO:0000983	exhibitionism	ICD10WHO:F65.2	MONDO:equivalentTo	Exhibitionism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	exhibitionism
MONDO:0000986	pleurisy	ICD10WHO:R09.1	MONDO:equivalentTo	Pleurisy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pleurisy
MONDO:0000987	cholesterolosis of gallbladder	ICD10WHO:K82.4	MONDO:equivalentTo	Cholesterolosis of gallbladder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cholesterolosis of gallbladder
MONDO:0000990	acute subendocardial myocardial infarction	ICD10WHO:I21.4	MONDO:equivalentTo	Acute subendocardial myocardial infarction	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute subendocardial myocardial infarction
MONDO:0001007	chronic meningitis	ICD10WHO:G03.1	MONDO:equivalentTo	Chronic meningitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic meningitis
MONDO:0001009	solitary cyst of breast	ICD10WHO:N60.0	MONDO:equivalentTo	Solitary cyst of breast	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	solitary cyst of breast
MONDO:0001024	pneumonic plague	ICD10WHO:A20.2	MONDO:equivalentTo	Pneumonic plague	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pneumonic plague
MONDO:0001029	Klippel-Feil syndrome	ICD10WHO:Q76.1	MONDO:equivalentTo	Klippel-Feil syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	klippel-feil syndrome
MONDO:0001042	patellar tendinitis	ICD10WHO:M76.5	MONDO:equivalentTo	Patellar tendinitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	patellar tendinitis
MONDO:0001049	Dressler syndrome	ICD10WHO:I24.1	MONDO:equivalentTo	Dressler syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dressler syndrome
MONDO:0001050	malignant otitis externa	ICD10WHO:H60.2	MONDO:equivalentTo	Malignant otitis externa	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	malignant otitis externa
MONDO:0001078	tropical sprue	ICD10WHO:K90.1	MONDO:equivalentTo	Tropical sprue	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tropical sprue
MONDO:0001101	fat necrosis of breast	ICD10WHO:N64.1	MONDO:equivalentTo	Fat necrosis of breast	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fat necrosis of breast
MONDO:0001109	petrositis	ICD10WHO:H70.2	MONDO:equivalentTo	Petrositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	petrositis
MONDO:0001112	bubonic plague	ICD10WHO:A20.0	MONDO:equivalentTo	Bubonic plague	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bubonic plague
MONDO:0001120	chronic frontal sinusitis	ICD10WHO:J32.1	MONDO:equivalentTo	Chronic frontal sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic frontal sinusitis
MONDO:0001122	chronic maxillary sinusitis	ICD10WHO:J32.0	MONDO:equivalentTo	Chronic maxillary sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic maxillary sinusitis
MONDO:0001123	chronic sphenoidal sinusitis	ICD10WHO:J32.3	MONDO:equivalentTo	Chronic sphenoidal sinusitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic sphenoidal sinusitis
MONDO:0001135	voyeurism	ICD10WHO:F65.3	MONDO:equivalentTo	Voyeurism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	voyeurism
MONDO:0001157	dependent personality disorder	ICD10WHO:F60.7	MONDO:equivalentTo	Dependent personality disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dependent personality disorder
MONDO:0001161	schizoid personality disorder	ICD10WHO:F60.1	MONDO:equivalentTo	Schizoid personality disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	schizoid personality disorder
MONDO:0001163	paranoid personality disorder	ICD10WHO:F60.0	MONDO:equivalentTo	Paranoid personality disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paranoid personality disorder
MONDO:0001168	spastic hemiplegia	ICD10WHO:G81.1	MONDO:equivalentTo	Spastic hemiplegia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spastic hemiplegia
MONDO:0001180	bullous keratopathy	ICD10WHO:H18.1	MONDO:equivalentTo	Bullous keratopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bullous keratopathy
MONDO:0001185	dissociative amnesia	ICD10WHO:F44.0	MONDO:equivalentTo	Dissociative amnesia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dissociative amnesia
MONDO:0001208	acute respiratory failure	ICD10WHO:J96.0	MONDO:equivalentTo	Acute respiratory failure	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute respiratory failure
MONDO:0001210	enophthalmos	ICD10WHO:H05.4	MONDO:equivalentTo	Enophthalmos	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	enophthalmos
MONDO:0001216	pulp degeneration	ICD10WHO:K04.2	MONDO:equivalentTo	Pulp degeneration	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulp degeneration
MONDO:0001218	acute laryngopharyngitis	ICD10WHO:J06.0	MONDO:equivalentTo	Acute laryngopharyngitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute laryngopharyngitis
MONDO:0001241	transient neonatal neutropenia	ICD10WHO:P61.5	MONDO:equivalentTo	Transient neonatal neutropenia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient neonatal neutropenia
MONDO:0001251	chronic apical periodontitis	ICD10WHO:K04.5	MONDO:equivalentTo	Chronic apical periodontitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic apical periodontitis
MONDO:0001260	cercarial dermatitis	ICD10WHO:B65.3	MONDO:equivalentTo	Cercarial dermatitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cercarial dermatitis
MONDO:0001268	gingival recession	ICD10WHO:K06.0	MONDO:equivalentTo	Gingival recession	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gingival recession
MONDO:0001274	anal spasm	ICD10WHO:K59.4	MONDO:equivalentTo	Anal spasm	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anal spasm
MONDO:0001276	expressive language disorder	ICD10WHO:F80.1	MONDO:equivalentTo	Expressive language disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	expressive language disorder
MONDO:0001284	endometriosis of intestine	ICD10WHO:N80.5	MONDO:equivalentTo	Endometriosis of intestine	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endometriosis of intestine
MONDO:0001285	endometriosis of pelvic peritoneum	ICD10WHO:N80.3	MONDO:equivalentTo	Endometriosis of pelvic peritoneum	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endometriosis of pelvic peritoneum
MONDO:0001287	endometriosis in cutaneous scar	ICD10WHO:N80.6	MONDO:equivalentTo	Endometriosis in cutaneous scar	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endometriosis in cutaneous scar
MONDO:0001288	endometriosis of rectovaginal septum and vagina	ICD10WHO:N80.4	MONDO:equivalentTo	Endometriosis of rectovaginal septum and vagina	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endometriosis of rectovaginal septum and vagina
MONDO:0001294	Horner syndrome	ICD10WHO:G90.2	MONDO:equivalentTo	Horner syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	horner syndrome
MONDO:0001295	idiopathic peripheral autonomic neuropathy	ICD10WHO:G90.0	MONDO:equivalentTo	Idiopathic peripheral autonomic neuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	idiopathic peripheral autonomic neuropathy
MONDO:0001312	acute serous otitis media	ICD10WHO:H65.0	MONDO:equivalentTo	Acute serous otitis media	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute serous otitis media
MONDO:0001316	streptococcal meningitis	ICD10WHO:G00.2	MONDO:equivalentTo	Streptococcal meningitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	streptococcal meningitis
MONDO:0001330	presbyopia	ICD10WHO:H52.4	MONDO:equivalentTo	Presbyopia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	presbyopia
MONDO:0001332	palindromic rheumatism	ICD10WHO:M12.3	MONDO:equivalentTo	Palindromic rheumatism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	palindromic rheumatism
MONDO:0001349	odontoclasia	ICD10WHO:K02.4	MONDO:equivalentTo	Odontoclasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	odontoclasia
MONDO:0001367	chronic congestive splenomegaly	ICD10WHO:D73.2	MONDO:equivalentTo	Chronic congestive splenomegaly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic congestive splenomegaly
MONDO:0001369	chronic laryngitis	ICD10WHO:J37.0	MONDO:equivalentTo	Chronic laryngitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic laryngitis
MONDO:0001382	hepatorenal syndrome	ICD10WHO:K76.7	MONDO:equivalentTo	Hepatorenal syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hepatorenal syndrome
MONDO:0001383	degenerative myopia	ICD10WHO:H44.2	MONDO:equivalentTo	Degenerative myopia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	degenerative myopia
MONDO:0001384	myopia	ICD10WHO:H52.1	MONDO:equivalentTo	Myopia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myopia
MONDO:0001391	indeterminate leprosy	ICD10WHO:A30.0	MONDO:equivalentTo	Indeterminate leprosy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	indeterminate leprosy
