subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		SC %	>A oboInOwl:source		
MONDO:0000909	Bartter disease type 4B	MONDO:0015231	OMIM:613090	OMIMPS:601678	Bartter syndrome
MONDO:0007092	amelogenesis imperfecta type 1B	MONDO:0019507	OMIM:104500	OMIMPS:104500	amelogenesis imperfecta
MONDO:0007094	amelogenesis imperfecta type 1A	MONDO:0019507	OMIM:104530	OMIMPS:104500	amelogenesis imperfecta
MONDO:0007135	nonsyndromic congenital nail disorder 6	MONDO:0019284	OMIM:107000	OMIMPS:161050	inherited isolated nail anomaly
MONDO:0007157	arthrogryposis, distal, type 1A	MONDO:0019942	OMIM:108120	OMIMPS:108120	distal arthrogryposis
MONDO:0007164	spastic ataxia 1	MONDO:0017845	OMIM:108600	OMIMPS:108600	spastic ataxia
MONDO:0007165	spastic ataxia 7	MONDO:0017845	OMIM:108650	OMIMPS:108600	spastic ataxia
MONDO:0007182	Machado-Joseph disease	MONDO:0020380	OMIM:109150	OMIMPS:164400	autosomal dominant cerebellar ataxia
MONDO:0007269	dilated cardiomyopathy 1A	MONDO:0016333	OMIM:115200	OMIMPS:115200	familial dilated cardiomyopathy
MONDO:0007278	cataract 32 multiple types	MONDO:0005129	OMIM:115650	OMIMPS:116200	cataract
MONDO:0007279	cataract 7	MONDO:0005129	OMIM:115660	OMIMPS:116200	cataract
MONDO:0007280	cataract 8 multiple types	MONDO:0005129	OMIM:115665	OMIMPS:116200	cataract
MONDO:0007283	cataract 42	MONDO:0005129	OMIM:115900	OMIMPS:116200	cataract
MONDO:0007284	cataract 20 multiple types	MONDO:0005129	OMIM:116100	OMIMPS:116200	cataract
MONDO:0007286	cataract 30	MONDO:0005129	OMIM:116300	OMIMPS:116200	cataract
MONDO:0007287	cataract 41	MONDO:0005129	OMIM:116400	OMIMPS:116200	cataract
MONDO:0007288	cataract 6 multiple types	MONDO:0005129	OMIM:116600	OMIMPS:116200	cataract
MONDO:0007289	cataract 13 with adult I phenotype	MONDO:0005129	OMIM:116700	OMIMPS:116200	cataract
MONDO:0007290	cataract 5 multiple types	MONDO:0005129	OMIM:116800	OMIMPS:116200	cataract
MONDO:0007294	central core myopathy	MONDO:0019952	OMIM:117000	OMIMPS:117000	congenital myopathy
MONDO:0007296	spinocerebellar ataxia type 31	MONDO:0020380	OMIM:117210	OMIMPS:164400	autosomal dominant cerebellar ataxia
MONDO:0007298	spinocerebellar ataxia type 29	MONDO:0020380	OMIM:117360	OMIMPS:164400	autosomal dominant cerebellar ataxia
MONDO:0007307	Charcot-Marie-Tooth disease type 1B	MONDO:0015626	OMIM:118200	OMIMPS:118220	Charcot-Marie-Tooth disease
MONDO:0007308	Charcot-Marie-Tooth disease type 2A1	MONDO:0015626	OMIM:118210	OMIMPS:118220	Charcot-Marie-Tooth disease
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	MONDO:0015626	OMIM:118220	OMIMPS:118220	Charcot-Marie-Tooth disease
MONDO:0007311	Charcot-Marie-Tooth disease type 1E	MONDO:0015626	OMIM:118300	OMIMPS:118220	Charcot-Marie-Tooth disease
MONDO:0007356	Lynch syndrome 1	MONDO:0018630	OMIM:120435	OMIMPS:120435	hereditary nonpolyposis colon cancer
MONDO:0007399	TWIST1-related craniosynostosis	MONDO:0015469	OMIM:123100	OMIMPS:123100	craniosynostosis
MONDO:0007411	cutis laxa, autosomal dominant 1	MONDO:0100237	OMIM:123700	OMIMPS:123700	inherited cutis laxa
MONDO:0007492	early-onset generalized limb-onset dystonia	MONDO:0044807	OMIM:128100	OMIMPS:128100	inherited dystonia
MONDO:0007493	torsion dystonia 4	MONDO:0044807	OMIM:128101	OMIMPS:128100	inherited dystonia
MONDO:0007495	dystonia 5	MONDO:0044807	OMIM:128230	OMIMPS:128100	inherited dystonia
MONDO:0007496	dystonia 12	MONDO:0044807	OMIM:128235	OMIMPS:128100	inherited dystonia
MONDO:0007509	ectodermal dysplasia 10A, hypohidrotic/hair/nail type, autosomal dominant	MONDO:0019287	OMIM:129490	OMIMPS:305100	ectodermal dysplasia syndrome
MONDO:0007524	autosomal dominant Ehlers-Danlos syndrome, vascular type	MONDO:0020066	OMIM:130050	OMIMPS:130000	Ehlers-Danlos syndrome
MONDO:0007538	amelogenesis imperfecta, type 3A	MONDO:0019507	OMIM:130900	OMIMPS:104500	amelogenesis imperfecta
MONDO:0007574	spinocerebellar ataxia type 34	MONDO:0020380	OMIM:133190	OMIMPS:164400	autosomal dominant cerebellar ataxia
MONDO:0007589	exudative vitreoretinopathy 1	MONDO:0019516	OMIM:133780	OMIMPS:133780	exudative vitreoretinopathy
MONDO:0007662	anterior segment dysgenesis 4	MONDO:0019503	OMIM:137600	OMIMPS:107250	anterior segment dysgenesis
MONDO:0007767	hyperparathyroidism 1	MONDO:0016166	OMIM:145000	OMIMPS:145000	hereditary hyperparathyroidism
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	MONDO:0016166	OMIM:145001	OMIMPS:145000	hereditary hyperparathyroidism
MONDO:0007794	hypogonadotropic hypogonadism 7 with or without anosmia	MONDO:0018555	OMIM:146110	OMIMPS:147950	hypogonadotropic hypogonadism
MONDO:0007844	hypogonadotropic hypogonadism 2 with or without anosmia	MONDO:0018555	OMIM:147950	OMIMPS:147950	hypogonadotropic hypogonadism
