subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		AI obo:mondo#excluded_subClassOf	>A oboInOwl:source		
MONDO:0000044	hereditary hypophosphatemic rickets	MONDO:0015962	Orphanet:437	Orphanet:183592	inherited renal tubular disease
MONDO:0000044	hereditary hypophosphatemic rickets	MONDO:0017322	Orphanet:437	Orphanet:289098	disorders of vitamin D metabolism
MONDO:0000087	polymicrogyria	MONDO:0015159	Orphanet:35981	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0000355	Ullrich congenital muscular dystrophy	MONDO:0958077	Orphanet:75840	Orphanet:646098	collagen 6-related congenital muscular dystrophy
MONDO:0000565	infective endocarditis	MONDO:0016345	Orphanet:570762	Orphanet:217720	non-familial restrictive cardiomyopathy
MONDO:0000698	gamma-amino butyric acid metabolism disorder	MONDO:0019250	Orphanet:79175	Orphanet:79214	inborn disorder of biogenic amine metabolism and transport
MONDO:0000859	spina bifida occulta	MONDO:0019351	Orphanet:645202	Orphanet:823	isolated spina bifida
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	MONDO:0015159	Orphanet:1496	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0000903	myoclonus-dystonia syndrome	MONDO:0957114	Orphanet:36899	Orphanet:98741	neurological muscular channelopathy due to a genetic potassium channel defect
MONDO:0001586	mucopolysaccharidosis type 1	MONDO:0800088	Orphanet:579	Orphanet:93448	lysosomal storage disease with skeletal involvement
MONDO:0003258	hobnail hemangioma	MONDO:0971115	Orphanet:675362	Orphanet:673470	benign vascular tumor
MONDO:0003795	ovarian small cell carcinoma	MONDO:0018365	Orphanet:370396	Orphanet:398940	malignant non-epithelial tumor of ovary
MONDO:0004672	fasciolopsiasis	MONDO:0015675	Orphanet:658909	Orphanet:1685	distomatosis
MONDO:0004835	necrotizing fasciitis	MONDO:0018602	Orphanet:699697	Orphanet:440368	necrotizing soft tissue infection
MONDO:0004976	amyotrophic lateral sclerosis	MONDO:0024237	Orphanet:803	Orphanet:183500	inherited neurodegenerative disorder
MONDO:0005035	ganglioneuroblastoma	MONDO:0016713	Orphanet:251877	Orphanet:251870	central nervous system Ewing sarcoma/peripheral primitive neuroectodermal tumor
MONDO:0005048	pancreatic insulin-producing neuroendocrine tumor	MONDO:0023206	Orphanet:97279	Orphanet:506060	functional pancreatic neuroendocrine tumor
MONDO:0005055	Kaposi's sarcoma	MONDO:0971116	Orphanet:33276	Orphanet:673473	borderline vascular tumor
MONDO:0005502	dengue disease	MONDO:0018087	Orphanet:99828	Orphanet:341	viral hemorrhagic fever
MONDO:0005705	clonorchiasis	MONDO:0015675	Orphanet:658917	Orphanet:1685	distomatosis
MONDO:0005764	follicular dendritic cell sarcoma	MONDO:0018078	Orphanet:86902	Orphanet:3394	soft tissue sarcoma
MONDO:0005797	HIV wasting syndrome	MONDO:0017769	Orphanet:90081	Orphanet:310050	acquired immunodeficiency
MONDO:0005895	paragonimiasis	MONDO:0015675	Orphanet:658913	Orphanet:1685	distomatosis
MONDO:0006037	hydrolethalus syndrome	MONDO:0005308	Orphanet:2189	Orphanet:363250	ciliopathy
MONDO:0006238	growth hormone-producing pituitary gland adenoma	MONDO:0003429	Orphanet:96256	Orphanet:314753	functioning pituitary gland adenoma
MONDO:0006825	kuru	MONDO:0035562	Orphanet:454745	Orphanet:576360	acquired human prion disease
MONDO:0006976	somatostatinoma	MONDO:0015063	Orphanet:97283	Orphanet:100076	duodenal neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0006976	somatostatinoma	MONDO:0015064	Orphanet:97283	Orphanet:100077	jejunal neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0006976	somatostatinoma	MONDO:0023206	Orphanet:97283	Orphanet:506060	functional pancreatic neuroendocrine tumor
MONDO:0007034	Adams-Oliver syndrome	MONDO:0015159	Orphanet:974	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007041	Apert syndrome	MONDO:0015159	Orphanet:87	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007073	Hypoglossia-hypodactyly syndrome	MONDO:0015159	Orphanet:989	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007085	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	MONDO:0004907	Orphanet:1008	Orphanet:79364	alopecia
MONDO:0007100	familial amyloid neuropathy	MONDO:0016340	Orphanet:271861	Orphanet:217635	familial restrictive cardiomyopathy
MONDO:0007113	Angelman syndrome	MONDO:0015159	Orphanet:72	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007116	hereditary neurocutaneous angioma	MONDO:0971115	Orphanet:1062	Orphanet:673470	benign vascular tumor
MONDO:0007119	isolated aniridia	MONDO:0011119	Orphanet:250923	Orphanet:98634	iridogoniodysgenesis
