subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		AI obo:mondo#excluded_subClassOf	>A oboInOwl:source		
MONDO:0000009	inherited bleeding disorder, platelet-type	MONDO:0001531	DOID:2218	DOID:1247	blood coagulation disease
MONDO:0000023	infantile liver failure	MONDO:0002254	DOID:0080716	DOID:225	syndromic disease
MONDO:0000032	febrile seizures, familial	MONDO:0005560	DOID:0111297	DOID:936	brain disorder
MONDO:0000079	nephrolithiasis/osteoporosis, hypophosphatemic	MONDO:0005240	DOID:0080655	DOID:557	kidney disorder
MONDO:0000087	polymicrogyria	MONDO:0005560	DOID:0080918	DOID:936	brain disorder
MONDO:0000127	geleophysic dysplasia	MONDO:0005497	DOID:0111724	DOID:0080006	bone development disease
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	MONDO:0002254	DOID:0090007	DOID:225	syndromic disease
MONDO:0000160	epilepsy, familial adult myoclonic	MONDO:0000415	DOID:0111689	DOID:0050705	adolescence-adult electroclinical syndrome
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	MONDO:0006025	DOID:0050560	DOID:0050737	autosomal recessive disease
MONDO:0000214	hypermanganesemia with dystonia	MONDO:0004689	DOID:0080535	DOID:896	inborn metal metabolism disorder
MONDO:0000243	ectothrix infectious disease	MONDO:0002917	DOID:0050097	DOID:421	disorder of pilosebaceous unit
MONDO:0000243	ectothrix infectious disease	MONDO:0002967	DOID:0050097	DOID:4337	dermatophytosis of scalp or beard
MONDO:0000244	endothrix infectious disease	MONDO:0002967	DOID:0050105	DOID:4337	dermatophytosis of scalp or beard
MONDO:0000265	aspiration pneumonia	MONDO:0004652	DOID:0050152	DOID:874	bacterial pneumonia
MONDO:0000276	Powassan encephalitis	MONDO:0017572	DOID:0050179	DOID:0050175	tick-borne encephalitis
MONDO:0000291	granulomatous amebic encephalitis	MONDO:0000290	DOID:0050246	DOID:0050242	primary amebic meningoencephalitis
MONDO:0000292	philophthalmiasis	MONDO:0005328	DOID:0050250	DOID:5614	eye disorder
MONDO:0000293	coenurosis	MONDO:0002602	DOID:0050251	DOID:331	central nervous system disorder
MONDO:0000293	coenurosis	MONDO:0005093	DOID:0050251	DOID:37	skin disorder
MONDO:0000297	baylisascariasis	MONDO:0002545	DOID:0050259	DOID:319	spinal cord disorder
MONDO:0000297	baylisascariasis	MONDO:0005020	DOID:0050259	DOID:5295	intestinal disorder
MONDO:0000297	baylisascariasis	MONDO:0005328	DOID:0050259	DOID:5614	eye disorder
MONDO:0000297	baylisascariasis	MONDO:0005560	DOID:0050259	DOID:936	brain disorder
MONDO:0000298	dioctophymiasis	MONDO:0005093	DOID:0050260	DOID:37	skin disorder
MONDO:0000298	dioctophymiasis	MONDO:0005240	DOID:0050260	DOID:557	kidney disorder
MONDO:0000301	ophthalmomyiasis	MONDO:0005328	DOID:0050268	DOID:5614	eye disorder
MONDO:0000302	basidiobolomycosis	MONDO:0000255	DOID:0050278	DOID:0050135	subcutaneous mycosis
MONDO:0000355	Ullrich congenital muscular dystrophy	MONDO:0000426	DOID:0050558	DOID:0050736	autosomal dominant disease
MONDO:0000355	Ullrich congenital muscular dystrophy	MONDO:0006025	DOID:0050558	DOID:0050737	autosomal recessive disease
MONDO:0000358	orofacial cleft	MONDO:0002254	DOID:0050567	DOID:225	syndromic disease
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	MONDO:0002516	DOID:0050626	DOID:3119	digestive system cancer
MONDO:0000389	atelosteogenesis	MONDO:0000812	DOID:0050648	DOID:0060564	vertebral column disorder
MONDO:0000405	anal canal cancer	MONDO:0005575	DOID:0050688	DOID:5672	colorectal cancer
MONDO:0000410	funisitis	MONDO:0003900	DOID:0050698	DOID:65	connective tissue disorder
MONDO:0000414	childhood electroclinical syndrome	MONDO:0850093	DOID:0050704	DOID:0070309	absence epilepsy
MONDO:0000415	adolescence-adult electroclinical syndrome	MONDO:0850093	DOID:0050705	DOID:0070309	absence epilepsy
MONDO:0000437	cerebellar ataxia	MONDO:0100309	DOID:0050753	DOID:0050951	hereditary ataxia
MONDO:0000440	metabolic acidosis	MONDO:0006504	DOID:0050758	DOID:0060158	acquired metabolic disease
MONDO:0000448	paraganglioma	MONDO:0000426	DOID:0050773	DOID:0050736	autosomal dominant disease
MONDO:0000448	paraganglioma	MONDO:0008233	DOID:0050773	DOID:0050771	pheochromocytoma
MONDO:0000463	Ochoa syndrome	MONDO:0002254	DOID:0050816	DOID:225	syndromic disease
MONDO:0000488	periampullary adenoma	MONDO:0000921	DOID:0050849	DOID:10022	ampulla of vater neoplasm
MONDO:0000490	glomerulosclerosis	MONDO:0002462	DOID:0050851	DOID:2921	glomerulonephritis
MONDO:0000517	brain stem medulloblastoma	MONDO:0002912	DOID:0050899	DOID:4203	brainstem cancer
MONDO:0000527	colon adenoma	MONDO:0002278	DOID:0050912	DOID:235	benign colon neoplasm
MONDO:0000540	small intestinal neuroendocrine tumor G1	MONDO:0000956	DOID:0050925	DOID:10154	small intestine cancer
MONDO:0000543	ovarian melanoma	MONDO:0008170	DOID:0050928	DOID:2394	ovarian cancer
MONDO:0000548	ovarian clear cell cancer	MONDO:0005140	DOID:0050934	DOID:4001	ovarian carcinoma
MONDO:0000550	extra-adrenal sympathetic paraganglioma	MONDO:0006288	DOID:0050936	DOID:0080347	malignant adrenal gland pheochromocytoma
MONDO:0000551	retroperitoneal neuroblastoma	MONDO:0005941	DOID:0050937	DOID:5875	retroperitoneal cancer
MONDO:0000565	infective endocarditis	MONDO:0002041	DOID:0060000	DOID:1564	fungal infectious disease
MONDO:0000565	infective endocarditis	MONDO:0005113	DOID:0060000	DOID:104	bacterial infectious disease
MONDO:0000584	B cell linker protein deficiency	MONDO:0006025	DOID:0060027	DOID:0050737	autosomal recessive disease
MONDO:0000587	autoimmune disease of ear, nose and throat	MONDO:0002977	DOID:0060030	DOID:438	autoimmune disorder of the nervous system
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	MONDO:0000430	DOID:0060061	DOID:0050749	mature T-cell and NK-cell non-Hodgkin lymphoma
