subject_id	subject_label	is_mapped	is_excluded	is_deprecated
OMIM:621296	catechol-o-methyltransferase activity, variation 1n	False	False	False
OMIM:621336	short sleep, familial natural, 3	False	False	False
OMIM:621420	angiotensin i-converting enzyme, plasma level of	False	False	False
OMIM:621426	drug metabolism, altered, cyp2a6-related	False	False	False
OMIM:621428	scoliosis, isolated, susceptibility to, 6	False	False	False
OMIM:621435	xeroderma pigmentosum, complementation group j	False	False	False
OMIM:621500	epilepsy, idiopathic generalized 20	False	False	False
OMIM:621502	dystonia 38, susceptibility to	False	False	False
OMIM:621506	neurodevelopmental disorder with parkinsonism or other movement abnormalities	False	False	False
OMIM:621507	microcephaly 31, primary, autosomal recessive	False	False	False
OMIM:621512	meier-gorlin syndrome 9	False	False	False
OMIMPS:161800		False	False	False
OMIMPS:601744	Systemic lupus erythematosus	False	False	False
OMIMPS:608902	Drug metabolism, altered (select examples)	False	False	False
OMIMPS:616117	Cardiac conduction disease with or without cardiomyoopathy	False	False	False
OMIM:100500		False	False	True
OMIM:100680		False	False	True
OMIM:100735		False	False	True
OMIM:100900		False	False	True
OMIM:102490		False	False	True
OMIM:102550		False	False	True
OMIM:102570	removed from database	False	False	True
OMIM:102640		False	False	True
OMIM:102710		False	False	True
OMIM:102730		False	False	True
OMIM:102777		False	False	True
OMIM:102800		False	False	True
OMIM:102920	removed from database	False	False	True
OMIM:102930	removed from database	False	False	True
OMIM:102940	removed from database	False	False	True
OMIM:102970	removed from database	False	False	True
OMIM:102990		False	False	True
OMIM:103321		False	False	True
OMIM:103581		False	False	True
OMIM:103800		False	False	True
OMIM:103890		False	False	True
OMIM:104222		False	False	True
OMIM:104740		False	False	True
OMIM:106160		False	False	True
OMIM:106200		False	False	True
OMIM:107240		False	False	True
OMIM:107253	removed from database	False	False	True
OMIM:107257		False	False	True
OMIM:107460		False	False	True
OMIM:107601		False	False	True
OMIM:107840		False	False	True
OMIM:107920		False	False	True
OMIM:107950		False	False	True
OMIM:108110		False	False	True
OMIM:108130		False	False	True
OMIM:108140		False	False	True
OMIM:108400	removed from database	False	False	True
OMIM:108970		False	False	True
OMIM:109390		False	False	True
OMIM:111410		False	False	True
OMIM:112900		False	False	True
OMIM:113630		False	False	True
OMIM:113640		False	False	True
OMIM:113660		False	False	True
OMIM:113720		False	False	True
OMIM:114120		False	False	True
OMIM:114181		False	False	True
OMIM:114260		False	False	True
OMIM:114400		False	False	True
OMIM:114836		False	False	True
OMIM:114841		False	False	True
OMIM:115198		False	False	True
OMIM:116150		False	False	True
OMIM:116935		False	False	True
OMIM:116954		False	False	True
OMIM:117142		False	False	True
OMIM:117200	removed from database	False	False	True
OMIM:117350		False	False	True
OMIM:117400		False	False	True
OMIM:118150		False	False	True
OMIM:118480		False	False	True
OMIM:118940		False	False	True
OMIM:118953		False	False	True
OMIM:120170		False	False	True
OMIM:120310		False	False	True
OMIM:120321		False	False	True
OMIM:120327		False	False	True
OMIM:120460		False	False	True
OMIM:120832		False	False	True
OMIM:121000	removed from database	False	False	True
OMIM:121020		False	False	True
OMIM:121250		False	False	True
OMIM:121700		False	False	True
OMIM:122480		False	False	True
OMIM:122920		False	False	True
OMIM:123555		False	False	True
OMIM:123710		False	False	True
OMIM:123720		False	False	True
OMIM:123839		False	False	True
OMIM:123850		False	False	True
OMIM:123950		False	False	True
OMIM:123960		False	False	True
OMIM:124400		False	False	True
OMIM:124580	removed from database	False	False	True
OMIM:124800		False	False	True
OMIM:124910		False	False	True
OMIM:125100		False	False	True
OMIM:125510	removed from database	False	False	True
OMIM:125650		False	False	True
OMIM:125870		False	False	True
OMIM:126061		False	False	True
OMIM:126140		False	False	True
OMIM:126440	removed from database	False	False	True
OMIM:126448		False	False	True
OMIM:126830		False	False	True
OMIM:130591		False	False	True
OMIM:131445		False	False	True
OMIM:132860	removed from database	False	False	True
OMIM:133250		False	False	True
OMIM:133420		False	False	True
OMIM:133535		False	False	True
OMIM:133710	removed from database	False	False	True
OMIM:133730	removed from database	False	False	True
OMIM:133740	removed from database	False	False	True
OMIM:134100		False	False	True
OMIM:134450		False	False	True
OMIM:134530		False	False	True
OMIM:134631		False	False	True
OMIM:134632		False	False	True
OMIM:134633		False	False	True
OMIM:134634		False	False	True
OMIM:135000		False	False	True
OMIM:135631		False	False	True
OMIM:136490		False	False	True
OMIM:136560		False	False	True
OMIM:136610		False	False	True
OMIM:136650		False	False	True
OMIM:136670	removed from database	False	False	True
OMIM:136750		False	False	True
OMIM:136770		False	False	True
OMIM:137033		False	False	True
OMIM:137061		False	False	True
OMIM:137357		False	False	True
OMIM:137765		False	False	True
OMIM:138035		False	False	True
OMIM:138100		False	False	True
OMIM:138220		False	False	True
OMIM:138240		False	False	True
OMIM:138270		False	False	True
OMIM:138276		False	False	True
OMIM:138335		False	False	True
OMIM:138370		False	False	True
OMIM:138391	removed from database	False	False	True
OMIM:138990		False	False	True
OMIM:139145		False	False	True
OMIM:139220	removed from database	False	False	True
OMIM:139230	removed from database	False	False	True
OMIM:140090		False	False	True
OMIM:140340		False	False	True
OMIM:140500		False	False	True
OMIM:140570		False	False	True
OMIM:140573		False	False	True
OMIM:140574		False	False	True
OMIM:140576		False	False	True
OMIM:141940		False	False	True
OMIM:142270		False	False	True
OMIM:142300		False	False	True
