subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		SC %	>A oboInOwl:source		
MONDO:0000022	nocturnal enuresis	MONDO:0024290	NCIT:C118172	NCIT:C34588	enuresis
MONDO:0000087	polymicrogyria	MONDO:0002320	NCIT:C116936	NCIT:C97172	congenital nervous system disorder
MONDO:0000147	polyposis	MONDO:0021075	NCIT:C4089	NCIT:C7068	neoplastic polyp
MONDO:0000190	ventricular fibrillation	MONDO:0007263	NCIT:C50799	NCIT:C2881	cardiac rhythm disease
MONDO:0000327	Buruli ulcer disease	MONDO:0020590	NCIT:C84604	NCIT:C26831	mycobacterial infectious disease
MONDO:0000334	multinodular goiter	MONDO:0006869	NCIT:C131438	NCIT:C131437	nodular goiter
MONDO:0000359	spondylocostal dysostosis	MONDO:0018234	NCIT:C125598	NCIT:C34560	dysostosis
MONDO:0000365	primary congenital glaucoma	MONDO:0020366	NCIT:C150251	NCIT:C50648	congenital glaucoma
MONDO:0000371	oral cavity carcinoma in situ	MONDO:0044925	NCIT:C4587	NCIT:C8990	oral cavity carcinoma
MONDO:0000372	pharynx carcinoma in situ	MONDO:0004647	NCIT:C4942	NCIT:C2917	in situ carcinoma
MONDO:0000372	pharynx carcinoma in situ	MONDO:0021345	NCIT:C4942	NCIT:C9466	carcinoma of pharynx
MONDO:0000377	malignant Leydig cell tumor	MONDO:0006266	NCIT:C4213	NCIT:C3188	Leydig cell tumor
MONDO:0000378	malignant Sertoli cell tumor	MONDO:0002696	NCIT:C67006	NCIT:C39976	Sertoli cell tumor
MONDO:0000380	paranasal sinus carcinoma	MONDO:0020669	NCIT:C6014	NCIT:C7487	paranasal sinus cancer
MONDO:0000380	paranasal sinus carcinoma	MONDO:0056819	NCIT:C6014	NCIT:C54293	nasal cavity and paranasal sinus carcinoma
MONDO:0000383	benign reproductive system neoplasm	MONDO:0006054	NCIT:C7617	NCIT:C3674	reproductive system neoplasm
MONDO:0000384	bladder benign neoplasm	MONDO:0004180	NCIT:C3618	NCIT:C4893	benign urinary system neoplasm
MONDO:0000384	bladder benign neoplasm	MONDO:0004987	NCIT:C3618	NCIT:C2901	urinary bladder neoplasm
MONDO:0000385	benign digestive system neoplasm	MONDO:0005165	NCIT:C4787	NCIT:C3677	benign neoplasm
MONDO:0000385	benign digestive system neoplasm	MONDO:0021223	NCIT:C4787	NCIT:C3052	digestive system neoplasm
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	MONDO:0024503	NCIT:C95404	NCIT:C27721	digestive system neuroendocrine neoplasm
MONDO:0000390	vitelliform macular dystrophy	MONDO:0020242	NCIT:C118788	NCIT:C140264	hereditary macular dystrophy
MONDO:0000396	spastic cerebral palsy	MONDO:0006497	NCIT:C116903	NCIT:C34460	cerebral palsy
MONDO:0000397	ataxic cerebral palsy	MONDO:0006497	NCIT:C97168	NCIT:C34460	cerebral palsy
MONDO:0000400	mixed cerebral palsy	MONDO:0006497	NCIT:C97177	NCIT:C34460	cerebral palsy
MONDO:0000402	small cell carcinoma	MONDO:0002120	NCIT:C3915	NCIT:C3773	neuroendocrine carcinoma
MONDO:0000410	funisitis	MONDO:0024575	NCIT:C97077	NCIT:C35169	pregnancy disorder
MONDO:0000425	X-linked disease	MONDO:0003847	NCIT:C85865	NCIT:C3101	hereditary disease
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	MONDO:0005169	NCIT:C3468	NCIT:C27909	neoplasm of mature T-cells or NK-cells
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	MONDO:0015760	NCIT:C3468	NCIT:C3466	T-cell non-Hodgkin lymphoma
MONDO:0000448	paraganglioma	MONDO:0002366	NCIT:C3308	NCIT:C5112	autonomic nervous system neoplasm
MONDO:0000448	paraganglioma	MONDO:0019496	NCIT:C3308	NCIT:C3809	neuroendocrine neoplasm
MONDO:0000466	first-degree atrioventricular block	MONDO:0007263	NCIT:C62015	NCIT:C2881	cardiac rhythm disease
MONDO:0000467	second-degree atrioventricular block	MONDO:0007263	NCIT:C111119	NCIT:C2881	cardiac rhythm disease
MONDO:0000468	third-degree atrioventricular block	MONDO:0007263	NCIT:C50501	NCIT:C2881	cardiac rhythm disease
MONDO:0000471	tricuspid valve disorder	MONDO:0002869	NCIT:C78649	NCIT:C45525	heart valve disorder
MONDO:0000496	hemorrhagic cystitis	MONDO:0006032	NCIT:C114666	NCIT:C26738	cystitis
MONDO:0000500	tongue squamous cell carcinoma	MONDO:0004958	NCIT:C4648	NCIT:C4833	oral cavity squamous cell carcinoma
MONDO:0000503	lung adenocarcinoma in situ	MONDO:0003218	NCIT:C136486	NCIT:C4123	adenocarcinoma in situ
MONDO:0000503	lung adenocarcinoma in situ	MONDO:0005061	NCIT:C136486	NCIT:C3512	lung adenocarcinoma
MONDO:0000521	salivary gland carcinoma	MONDO:0004669	NCIT:C9272	NCIT:C3811	salivary gland cancer
MONDO:0000525	cecum villous adenoma	MONDO:0021271	NCIT:C5520	NCIT:C3495	villous adenoma of colon
MONDO:0000527	colon adenoma	MONDO:0005484	NCIT:C3864	NCIT:C5673	colorectal adenoma
MONDO:0000530	rectum adenoma	MONDO:0005484	NCIT:C5546	NCIT:C5673	colorectal adenoma
MONDO:0000536	pharyngeal squamous cell carcinoma	MONDO:0010150	NCIT:C102872	NCIT:C34447	head and neck squamous cell carcinoma
MONDO:0000536	pharyngeal squamous cell carcinoma	MONDO:0021345	NCIT:C102872	NCIT:C9466	carcinoma of pharynx
MONDO:0000540	small intestinal neuroendocrine tumor G1	MONDO:0002995	NCIT:C4638	NCIT:C96061	small intestine neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0000540	small intestinal neuroendocrine tumor G1	MONDO:0021533	NCIT:C4638	NCIT:C4637	intestinal neuroendocrine tumor G1
MONDO:0000541	jejunal adenocarcinoma	MONDO:0003198	NCIT:C181158	NCIT:C7888	small intestine adenocarcinoma
MONDO:0000544	mucosal melanoma	MONDO:0006320	NCIT:C114828	NCIT:C8711	non-cutaneous melanoma
MONDO:0000548	ovarian clear cell cancer	MONDO:0018364	NCIT:C40077	NCIT:C40026	malignant epithelial tumor of ovary
MONDO:0000548	ovarian clear cell cancer	MONDO:0021144	NCIT:C40077	NCIT:C40076	ovarian clear cell tumor
MONDO:0000550	extra-adrenal sympathetic paraganglioma	MONDO:0021072	NCIT:C48576	NCIT:C4216	sympathetic paraganglioma
MONDO:0000552	breast lobular carcinoma	MONDO:0004988	NCIT:C3771	NCIT:C5214	breast adenocarcinoma
MONDO:0000565	infective endocarditis	MONDO:0005025	NCIT:C78265	NCIT:C34582	endocarditis
MONDO:0000577	congenital anemia	MONDO:0002280	NCIT:C35228	NCIT:C2869	anemia
