subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		SC %	>A oboInOwl:source		
MONDO:0000022	nocturnal enuresis	MONDO:0024290	icd11.foundation:1048673005	icd11.foundation:1157749237	enuresis
MONDO:0000127	geleophysic dysplasia	MONDO:0019695	icd11.foundation:518828851	icd11.foundation:177141175	acromelic dysplasia
MONDO:0000136	keratosis follicularis spinulosa decalvans	MONDO:0018855	icd11.foundation:303213910	icd11.foundation:273325594	keratosis pilaris atrophicans
MONDO:0000179	Neu-Laxova syndrome	MONDO:0015148	icd11.foundation:893358230	icd11.foundation:1533765623	lissencephaly type 3
MONDO:0000330	endemic typhus	MONDO:0001246	icd11.foundation:4659958	icd11.foundation:292650041	typhus
MONDO:0000333	early congenital syphilis	MONDO:0005714	icd11.foundation:108348777	icd11.foundation:587996426	congenital syphilis
MONDO:0000396	spastic cerebral palsy	MONDO:0006497	icd11.foundation:1426032265	icd11.foundation:76906748	cerebral palsy
MONDO:0000397	ataxic cerebral palsy	MONDO:0006497	icd11.foundation:1134558601	icd11.foundation:76906748	cerebral palsy
MONDO:0000498	arteritic anterior ischemic optic neuropathy	MONDO:0006649	icd11.foundation:815828716	icd11.foundation:632323575	anterior ischemic optic neuropathy
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	MONDO:0006649	icd11.foundation:8640162	icd11.foundation:632323575	anterior ischemic optic neuropathy
MONDO:0000680	astereognosia	MONDO:0005638	icd11.foundation:756147896	icd11.foundation:1315065296	agnosia
MONDO:0000687	diffuse alopecia areata	MONDO:0005340	icd11.foundation:666274267	icd11.foundation:65720611	alopecia areata
MONDO:0000700	familial hemiplegic migraine	MONDO:0018925	icd11.foundation:1827007904	icd11.foundation:1957063016	familial or sporadic hemiplegic migraine
MONDO:0000703	collagenous colitis	MONDO:0000702	icd11.foundation:1322041450	icd11.foundation:1122828822	microscopic colitis
MONDO:0000704	lymphocytic colitis	MONDO:0000702	icd11.foundation:1629251056	icd11.foundation:1122828822	microscopic colitis
MONDO:0000741	angular cheilitis	MONDO:0002102	icd11.foundation:591060439	icd11.foundation:482914030	cheilitis
MONDO:0000758	bacillary angiomatosis	MONDO:0005664	icd11.foundation:1416616903	icd11.foundation:1938462328	bartonellosis
MONDO:0000809	purpura fulminans	MONDO:0001243	icd11.foundation:1293848111	icd11.foundation:1622289887	disseminated intravascular coagulation
MONDO:0000927	asymptomatic neurosyphilis	MONDO:0004944	icd11.foundation:453651926	icd11.foundation:2118246468	neurosyphilis
MONDO:0000997	monocular esotropia	MONDO:0004896	icd11.foundation:813817121	icd11.foundation:459766644	esotropia
MONDO:0001024	pneumonic plague	MONDO:0019095	icd11.foundation:1983098110	icd11.foundation:1596449540	plague
MONDO:0001033	mycotic corneal ulcer	MONDO:0004577	icd11.foundation:1756043578	icd11.foundation:2089700977	corneal ulcer
MONDO:0001034	marginal corneal ulcer	MONDO:0004577	icd11.foundation:2035123281	icd11.foundation:2089700977	corneal ulcer
MONDO:0001037	ring corneal ulcer	MONDO:0004577	icd11.foundation:1877531217	icd11.foundation:2089700977	corneal ulcer
MONDO:0001038	perforated corneal ulcer	MONDO:0004577	icd11.foundation:232838320	icd11.foundation:2089700977	corneal ulcer
MONDO:0001081	acute cervicitis	MONDO:0002345	icd11.foundation:411422080	icd11.foundation:1433247301	cervicitis
MONDO:0001112	bubonic plague	MONDO:0019095	icd11.foundation:1742025109	icd11.foundation:1596449540	plague
MONDO:0001120	chronic frontal sinusitis	MONDO:0006031	icd11.foundation:881075891	icd11.foundation:1836987572	chronic rhinosinusitis
MONDO:0001122	chronic maxillary sinusitis	MONDO:0006031	icd11.foundation:1372580647	icd11.foundation:1836987572	chronic rhinosinusitis
MONDO:0001123	chronic sphenoidal sinusitis	MONDO:0006031	icd11.foundation:627227610	icd11.foundation:1836987572	chronic rhinosinusitis
