subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
ID		SC %	>A oboInOwl:source		
MONDO:0000004	adrenocortical insufficiency	MONDO:0002816	DOID:10493	DOID:3952	adrenal cortex disorder
MONDO:0000062	isolated microphthalmia	MONDO:0021129	DOID:0080637	DOID:10629	microphthalmia
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	MONDO:0006025	DOID:0090007	DOID:0050737	autosomal recessive disease
MONDO:0000136	keratosis follicularis spinulosa decalvans	MONDO:0018855	DOID:0080753	DOID:0080751	keratosis pilaris atrophicans
MONDO:0000158	developmental dysplasia of the hip	MONDO:0005497	DOID:0060930	DOID:0080006	bone development disease
MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B	MONDO:0018276	DOID:0112375	DOID:0112374	muscular dystrophy-dystroglycanopathy
MONDO:0000222	seminal vesicle acute gonorrhea	MONDO:0001027	DOID:0050004	DOID:10400	gonococcal seminal vesiculitis
MONDO:0000225	human monocytic ehrlichiosis	MONDO:0016003	DOID:0050026	DOID:10242	ehrlichiosis
MONDO:0000227	African tick-bite fever	MONDO:0001195	DOID:0050035	DOID:11104	spotted fever
MONDO:0000232	Flinders island spotted fever	MONDO:0001195	DOID:0050047	DOID:11104	spotted fever
MONDO:0000233	Japanese spotted fever	MONDO:0001195	DOID:0050050	DOID:11104	spotted fever
MONDO:0000234	Rickettsia parkeri spotted fever	MONDO:0001195	DOID:0050051	DOID:11104	spotted fever
MONDO:0000236	oropharyngeal anthrax	MONDO:0001701	DOID:0050059	DOID:13386	gastrointestinal anthrax
MONDO:0000239	adiaspiromycosis	MONDO:0000308	DOID:0050072	DOID:0050292	primary systemic mycosis
MONDO:0000241	Keshan disease	MONDO:0006873	DOID:0050083	DOID:5113	nutritional deficiency disease
MONDO:0000242	tinea barbae	MONDO:0004678	DOID:0050096	DOID:8913	dermatophytosis
MONDO:0000245	tinea imbricata	MONDO:0001461	DOID:0050116	DOID:12179	tinea corporis
MONDO:0000249	secretory diarrhea	MONDO:0001673	DOID:0050129	DOID:13250	diarrheal disease
MONDO:0000252	inflammatory diarrhea	MONDO:0001673	DOID:0050132	DOID:13250	diarrheal disease
MONDO:0000254	cutaneous mycosis	MONDO:0002041	DOID:0050134	DOID:1564	fungal infectious disease
MONDO:0000256	systemic mycosis	MONDO:0002041	DOID:0050136	DOID:1564	fungal infectious disease
MONDO:0000257	acute diarrhea	MONDO:0001673	DOID:0050140	DOID:13250	diarrheal disease
MONDO:0000259	asymptomatic dengue	MONDO:0005502	DOID:0050143	DOID:12205	dengue disease
MONDO:0000262	otomycosis	MONDO:0004795	DOID:0050147	DOID:9463	otitis externa
MONDO:0000266	pulmonary aspergilloma	MONDO:0005657	DOID:0050153	DOID:13564	aspergillosis
